start_date,start_time,start_marker,end_date,end_time,end_marker,order_no
2026-01-09,11:23:30,START,2026-01-09,11:26:04,END,ORD-260109-146
2026-01-09,11:21:56,START,2026-01-09,11:24:35,END,ORD-260109-147
2026-01-09,11:26:07,START,2026-01-09,11:28:44,END,ORD-260109-148
2026-01-09,11:24:59,START,2026-01-09,11:27:23,END,ORD-260109-149
2026-01-09,11:29:08,START,2026-01-09,11:31:27,END,ORD-260109-150
2026-01-09,11:27:28,START,2026-01-09,11:30:04,END,ORD-260109-151
2026-01-09,11:32:10,START,2026-01-09,11:34:38,END,ORD-260109-152
2026-01-09,11:30:13,START,2026-01-09,11:32:43,END,ORD-260109-153
2026-01-09,11:34:49,START,2026-01-09,11:37:24,END,ORD-260109-154
2026-01-09,11:33:14,START,2026-01-09,11:35:39,END,ORD-260109-155
2026-01-09,11:37:37,START,2026-01-09,11:40:11,END,ORD-260109-156
2026-01-09,11:36:09,START,2026-01-09,11:38:38,END,ORD-260109-157
2026-01-09,11:40:03,START,2026-01-09,11:42:46,END,ORD-260109-158
2026-01-09,11:38:44,START,2026-01-09,11:41:23,END,ORD-260109-159
2026-01-09,11:42:37,START,2026-01-09,11:45:00,END,ORD-260109-160
2026-01-09,11:41:42,START,2026-01-09,11:44:04,END,ORD-260109-161
2026-01-09,11:45:35,START,2026-01-09,11:47:58,END,ORD-260109-162
2026-01-09,11:44:32,START,2026-01-09,11:47:04,END,ORD-260109-163
2026-01-09,11:48:26,START,2026-01-09,11:50:54,END,ORD-260109-164
2026-01-09,11:47:11,START,2026-01-09,11:49:37,END,ORD-260109-165
2026-01-09,11:50:58,START,2026-01-09,11:53:19,END,ORD-260109-166
2026-01-09,11:49:34,START,2026-01-09,11:52:11,END,ORD-260109-167
2026-01-09,11:54:03,START,2026-01-09,11:56:46,END,ORD-260109-168
2026-01-09,11:52:29,START,2026-01-09,11:54:49,END,ORD-260109-169
2026-01-09,11:56:55,START,2026-01-09,11:59:36,END,ORD-260109-170
2026-01-09,11:55:09,START,2026-01-09,11:57:39,END,ORD-260109-171
2026-01-09,13:00:00,START,2026-01-09,13:02:33,END,ORD-260109-172
2026-01-09,13:00:00,START,2026-01-09,13:02:28,END,ORD-260109-173
2026-01-09,13:02:08,START,2026-01-09,13:04:48,END,ORD-260109-174
2026-01-09,13:01:02,START,2026-01-09,13:03:21,END,ORD-260109-175
2026-01-09,13:04:39,START,2026-01-09,13:07:17,END,ORD-260109-176
2026-01-09,13:03:47,START,2026-01-09,13:06:20,END,ORD-260109-177
2026-01-09,13:07:09,START,2026-01-09,13:09:53,END,ORD-260109-178
2026-01-09,13:06:27,START,2026-01-09,13:08:50,END,ORD-260109-179
2026-01-09,13:10:01,START,2026-01-09,13:12:31,END,ORD-260109-180
2026-01-09,13:09:40,START,2026-01-09,13:12:00,END,ORD-260109-181
2026-01-09,13:12:43,START,2026-01-09,13:15:05,END,ORD-260109-182
2026-01-09,13:12:21,START,2026-01-09,13:14:44,END,ORD-260109-183
2026-01-09,13:15:36,START,2026-01-09,13:17:53,END,ORD-260109-184
2026-01-09,13:15:12,START,2026-01-09,13:17:32,END,ORD-260109-185
2026-01-09,13:18:19,START,2026-01-09,13:20:49,END,ORD-260109-186
2026-01-09,13:17:40,START,2026-01-09,13:20:17,END,ORD-260109-187
2026-01-09,13:20:50,START,2026-01-09,13:23:10,END,ORD-260109-188
2026-01-09,13:19:55,START,2026-01-09,13:22:22,END,ORD-260109-189
2026-01-09,13:24:03,START,2026-01-09,13:26:22,END,ORD-260109-190
2026-01-09,13:22:45,START,2026-01-09,13:25:07,END,ORD-260109-191
2026-01-09,13:26:43,START,2026-01-09,13:29:21,END,ORD-260109-192
2026-01-09,13:25:35,START,2026-01-09,13:27:52,END,ORD-260109-193
2026-01-09,13:29:17,START,2026-01-09,13:31:55,END,ORD-260109-194
2026-01-09,13:28:10,START,2026-01-09,13:30:43,END,ORD-260109-195
2026-01-09,13:31:51,START,2026-01-09,13:34:35,END,ORD-260109-196
2026-01-09,13:30:58,START,2026-01-09,13:33:25,END,ORD-260109-197
2026-01-09,13:34:51,START,2026-01-09,13:37:30,END,ORD-260109-198
2026-01-09,13:33:32,START,2026-01-09,13:36:13,END,ORD-260109-199
2026-01-09,13:37:51,START,2026-01-09,13:40:22,END,ORD-260109-200
2026-01-09,13:36:25,START,2026-01-09,13:39:08,END,ORD-260109-201
2026-01-09,13:40:54,START,2026-01-09,13:43:21,END,ORD-260109-202
2026-01-09,13:39:16,START,2026-01-09,13:41:46,END,ORD-260109-203
2026-01-09,13:43:25,START,2026-01-09,13:45:46,END,ORD-260109-204
2026-01-09,13:42:01,START,2026-01-09,13:44:30,END,ORD-260109-205
2026-01-09,13:46:11,START,2026-01-09,13:48:47,END,ORD-260109-206
2026-01-09,13:45:07,START,2026-01-09,13:47:43,END,ORD-260109-207
2026-01-09,13:49:00,START,2026-01-09,13:51:28,END,ORD-260109-208
2026-01-09,13:47:55,START,2026-01-09,13:50:20,END,ORD-260109-209
2026-01-09,13:51:34,START,2026-01-09,13:54:08,END,ORD-260109-210
2026-01-09,13:50:55,START,2026-01-09,13:53:14,END,ORD-260109-211
2026-01-09,13:54:14,START,2026-01-09,13:56:44,END,ORD-260109-212
2026-01-09,13:53:55,START,2026-01-09,13:56:25,END,ORD-260109-213
2026-01-09,13:57:20,START,2026-01-09,13:59:49,END,ORD-260109-214
2026-01-09,13:56:49,START,2026-01-09,13:59:23,END,ORD-260109-215
2026-01-09,13:59:39,START,2026-01-09,14:02:21,END,ORD-260109-216
2026-01-09,13:59:46,START,2026-01-09,14:02:15,END,ORD-260109-217
2026-01-09,14:02:33,START,2026-01-09,14:05:01,END,ORD-260109-218
2026-01-09,14:02:42,START,2026-01-09,14:05:17,END,ORD-260109-219
2026-01-09,14:05:16,START,2026-01-09,14:07:43,END,ORD-260109-220
2026-01-09,14:05:37,START,2026-01-09,14:07:58,END,ORD-260109-221
2026-01-09,14:07:54,START,2026-01-09,14:10:16,END,ORD-260109-222
2026-01-09,14:08:23,START,2026-01-09,14:10:55,END,ORD-260109-223
2026-01-09,14:10:54,START,2026-01-09,14:13:31,END,ORD-260109-224
2026-01-09,14:11:03,START,2026-01-09,14:13:19,END,ORD-260109-225
2026-01-09,14:13:53,START,2026-01-09,14:16:32,END,ORD-260109-226
2026-01-09,14:13:56,START,2026-01-09,14:16:26,END,ORD-260109-227
2026-01-09,14:16:33,START,2026-01-09,14:19:02,END,ORD-260109-228
2026-01-09,14:16:36,START,2026-01-09,14:19:19,END,ORD-260109-229
2026-01-09,14:19:19,START,2026-01-09,14:21:50,END,ORD-260109-230
2026-01-09,14:19:49,START,2026-01-09,14:22:06,END,ORD-260109-231
2026-01-09,14:21:58,START,2026-01-09,14:24:25,END,ORD-260109-232
2026-01-09,14:22:38,START,2026-01-09,14:25:12,END,ORD-260109-233
2026-01-09,14:24:17,START,2026-01-09,14:26:53,END,ORD-260109-234
2026-01-09,14:25:28,START,2026-01-09,14:27:56,END,ORD-260109-235
2026-01-09,14:26:56,START,2026-01-09,14:29:40,END,ORD-260109-236
2026-01-09,14:28:30,START,2026-01-09,14:31:04,END,ORD-260109-237
2026-01-09,14:30:11,START,2026-01-09,14:32:52,END,ORD-260109-238
2026-01-09,14:31:29,START,2026-01-09,14:33:53,END,ORD-260109-239
2026-01-09,14:32:59,START,2026-01-09,14:35:26,END,ORD-260109-240
2026-01-09,14:34:37,START,2026-01-09,14:37:06,END,ORD-260109-241
2026-01-09,14:36:16,START,2026-01-09,14:38:43,END,ORD-260109-242
2026-01-09,14:37:45,START,2026-01-09,14:40:09,END,ORD-260109-243
2026-01-09,14:39:08,START,2026-01-09,14:41:29,END,ORD-260109-244
2026-01-09,14:39:55,START,2026-01-09,14:42:11,END,ORD-260109-245
2026-01-09,14:41:43,START,2026-01-09,14:44:11,END,ORD-260109-246
2026-01-09,14:42:18,START,2026-01-09,14:44:53,END,ORD-260109-247
2026-01-09,14:44:09,START,2026-01-09,14:46:31,END,ORD-260109-248
2026-01-09,14:44:48,START,2026-01-09,14:47:25,END,ORD-260109-249
2026-01-09,14:47:08,START,2026-01-09,14:49:25,END,ORD-260109-250
2026-01-09,14:47:32,START,2026-01-09,14:49:50,END,ORD-260109-251
2026-01-09,14:49:41,START,2026-01-09,14:52:06,END,ORD-260109-252
2026-01-09,14:50:24,START,2026-01-09,14:53:02,END,ORD-260109-253
2026-01-09,14:52:13,START,2026-01-09,14:54:36,END,ORD-260109-254
2026-01-09,14:53:11,START,2026-01-09,14:55:40,END,ORD-260109-255
2026-01-09,14:54:52,START,2026-01-09,14:57:33,END,ORD-260109-256
2026-01-09,14:56:00,START,2026-01-09,14:58:36,END,ORD-260109-257
2026-01-09,14:57:26,START,2026-01-09,14:59:44,END,ORD-260109-258
2026-01-09,14:58:55,START,2026-01-09,15:01:16,END,ORD-260109-259
2026-01-09,15:00:12,START,2026-01-09,15:02:28,END,ORD-260109-260
2026-01-09,15:01:59,START,2026-01-09,15:04:35,END,ORD-260109-261
2026-01-09,15:03:08,START,2026-01-09,15:05:25,END,ORD-260109-262
2026-01-09,15:05:00,START,2026-01-09,15:07:29,END,ORD-260109-263
2026-01-09,15:06:01,START,2026-01-09,15:08:17,END,ORD-260109-264
2026-01-09,15:07:54,START,2026-01-09,15:10:22,END,ORD-260109-265
2026-01-09,15:08:52,START,2026-01-09,15:11:26,END,ORD-260109-266
2026-01-09,15:10:32,START,2026-01-09,15:13:13,END,ORD-260109-267
2026-01-09,15:11:31,START,2026-01-09,15:13:57,END,ORD-260109-268
2026-01-09,15:13:26,START,2026-01-09,15:15:47,END,ORD-260109-269
2026-01-09,15:13:53,START,2026-01-09,15:16:12,END,ORD-260109-270
2026-01-09,15:16:17,START,2026-01-09,15:18:45,END,ORD-260109-271
2026-01-09,15:16:51,START,2026-01-09,15:19:32,END,ORD-260109-272
2026-01-13,08:00:00,START,2026-01-13,08:02:20,END,ORD-260113-001
2026-01-13,08:00:00,START,2026-01-13,08:02:25,END,ORD-260113-002
2026-01-13,08:02:38,START,2026-01-13,08:05:19,END,ORD-260113-003
2026-01-13,08:02:50,START,2026-01-13,08:05:07,END,ORD-260113-004
2026-01-13,08:05:36,START,2026-01-13,08:08:09,END,ORD-260113-005
2026-01-13,08:05:47,START,2026-01-13,08:08:07,END,ORD-260113-006
2026-01-13,08:08:19,START,2026-01-13,08:10:59,END,ORD-260113-007
2026-01-13,08:08:40,START,2026-01-13,08:10:56,END,ORD-260113-008
2026-01-13,08:11:10,START,2026-01-13,08:13:48,END,ORD-260113-009
2026-01-13,08:11:27,START,2026-01-13,08:13:43,END,ORD-260113-010
2026-01-13,08:13:56,START,2026-01-13,08:16:18,END,ORD-260113-011
2026-01-13,08:14:17,START,2026-01-13,08:16:50,END,ORD-260113-012
2026-01-13,08:16:35,START,2026-01-13,08:19:18,END,ORD-260113-013
2026-01-13,08:17:12,START,2026-01-13,08:19:40,END,ORD-260113-014
2026-01-13,08:19:43,START,2026-01-13,08:22:03,END,ORD-260113-015
2026-01-13,08:20:03,START,2026-01-13,08:22:32,END,ORD-260113-016
2026-01-13,08:22:40,START,2026-01-13,08:24:56,END,ORD-260113-017
2026-01-13,08:22:55,START,2026-01-13,08:25:39,END,ORD-260113-018
2026-01-13,08:25:58,START,2026-01-13,08:28:23,END,ORD-260113-019
2026-01-13,08:26:10,START,2026-01-13,08:28:48,END,ORD-260113-020
2026-01-13,08:28:47,START,2026-01-13,08:31:23,END,ORD-260113-021
2026-01-13,08:28:41,START,2026-01-13,08:31:08,END,ORD-260113-022
2026-01-13,08:31:31,START,2026-01-13,08:34:00,END,ORD-260113-023
2026-01-13,08:31:35,START,2026-01-13,08:34:17,END,ORD-260113-024
2026-01-13,08:34:27,START,2026-01-13,08:36:47,END,ORD-260113-025
2026-01-13,08:34:39,START,2026-01-13,08:37:19,END,ORD-260113-026
2026-01-13,08:37:19,START,2026-01-13,08:39:54,END,ORD-260113-027
2026-01-13,08:37:24,START,2026-01-13,08:39:57,END,ORD-260113-028
2026-01-13,08:40:08,START,2026-01-13,08:42:42,END,ORD-260113-029
2026-01-13,08:39:56,START,2026-01-13,08:42:28,END,ORD-260113-030
2026-01-13,08:42:54,START,2026-01-13,08:45:19,END,ORD-260113-031
2026-01-13,08:42:46,START,2026-01-13,08:45:19,END,ORD-260113-032
2026-01-13,08:45:24,START,2026-01-13,08:47:47,END,ORD-260113-033
2026-01-13,08:45:51,START,2026-01-13,08:48:14,END,ORD-260113-034
2026-01-13,08:48:17,START,2026-01-13,08:50:34,END,ORD-260113-035
2026-01-13,08:48:25,START,2026-01-13,08:51:03,END,ORD-260113-036
2026-01-13,08:51:01,START,2026-01-13,08:53:27,END,ORD-260113-037
2026-01-13,08:50:59,START,2026-01-13,08:53:31,END,ORD-260113-038
2026-01-13,08:53:24,START,2026-01-13,08:56:07,END,ORD-260113-039
2026-01-13,08:53:41,START,2026-01-13,08:56:20,END,ORD-260113-040
2026-01-13,08:56:26,START,2026-01-13,08:58:53,END,ORD-260113-041
2026-01-13,08:56:33,START,2026-01-13,08:58:59,END,ORD-260113-042
2026-01-13,08:59:30,START,2026-01-13,09:02:08,END,ORD-260113-043
2026-01-13,08:59:13,START,2026-01-13,09:01:36,END,ORD-260113-044
2026-01-13,09:02:20,START,2026-01-13,09:04:42,END,ORD-260113-045
2026-01-13,09:01:43,START,2026-01-13,09:04:18,END,ORD-260113-046
2026-01-13,09:05:03,START,2026-01-13,09:07:26,END,ORD-260113-047
2026-01-13,09:04:18,START,2026-01-13,09:06:55,END,ORD-260113-048
2026-01-13,09:08:06,START,2026-01-13,09:10:27,END,ORD-260113-049
2026-01-13,09:07:19,START,2026-01-13,09:09:38,END,ORD-260113-050
2026-01-13,09:10:46,START,2026-01-13,09:13:18,END,ORD-260113-051
2026-01-13,09:10:06,START,2026-01-13,09:12:25,END,ORD-260113-052
2026-01-13,09:13:22,START,2026-01-13,09:15:39,END,ORD-260113-053
2026-01-13,09:12:47,START,2026-01-13,09:15:30,END,ORD-260113-054
2026-01-13,09:16:06,START,2026-01-13,09:18:25,END,ORD-260113-055
2026-01-13,09:15:41,START,2026-01-13,09:18:01,END,ORD-260113-056
2026-01-13,09:19:11,START,2026-01-13,09:21:37,END,ORD-260113-057
2026-01-13,09:18:29,START,2026-01-13,09:21:07,END,ORD-260113-058
2026-01-13,09:21:55,START,2026-01-13,09:24:23,END,ORD-260113-059
2026-01-13,09:21:22,START,2026-01-13,09:23:52,END,ORD-260113-060
2026-01-13,09:24:47,START,2026-01-13,09:27:06,END,ORD-260113-061
2026-01-13,09:24:28,START,2026-01-13,09:27:06,END,ORD-260113-062
2026-01-13,09:27:34,START,2026-01-13,09:30:13,END,ORD-260113-063
2026-01-13,09:27:30,START,2026-01-13,09:30:14,END,ORD-260113-064
2026-01-13,09:30:38,START,2026-01-13,09:33:13,END,ORD-260113-065
2026-01-13,09:30:23,START,2026-01-13,09:33:06,END,ORD-260113-066
2026-01-13,09:33:16,START,2026-01-13,09:35:43,END,ORD-260113-067
2026-01-13,09:33:33,START,2026-01-13,09:36:16,END,ORD-260113-068
2026-01-13,09:36:16,START,2026-01-13,09:38:57,END,ORD-260113-069
2026-01-13,09:36:26,START,2026-01-13,09:39:08,END,ORD-260113-070
2026-01-13,09:39:02,START,2026-01-13,09:41:43,END,ORD-260113-071
2026-01-13,09:39:24,START,2026-01-13,09:42:02,END,ORD-260113-072
2026-01-13,09:41:58,START,2026-01-13,09:44:38,END,ORD-260113-073
2026-01-13,09:42:25,START,2026-01-13,09:44:47,END,ORD-260113-074
2026-01-13,09:44:57,START,2026-01-13,09:47:14,END,ORD-260113-075
2026-01-13,09:44:57,START,2026-01-13,09:47:13,END,ORD-260113-076
2026-01-13,09:47:19,START,2026-01-13,09:49:53,END,ORD-260113-077
2026-01-13,09:47:19,START,2026-01-13,09:49:42,END,ORD-260113-078
2026-01-13,09:49:51,START,2026-01-13,09:52:25,END,ORD-260113-079
2026-01-13,09:50:31,START,2026-01-13,09:52:53,END,ORD-260113-080
2026-01-13,09:52:39,START,2026-01-13,09:55:19,END,ORD-260113-081
2026-01-13,09:53:28,START,2026-01-13,09:56:09,END,ORD-260113-082
2026-01-13,09:55:06,START,2026-01-13,09:57:43,END,ORD-260113-083
2026-01-13,09:56:38,START,2026-01-13,09:58:56,END,ORD-260113-084
2026-01-13,09:57:59,START,2026-01-13,10:00:21,END,ORD-260113-085
2026-01-13,09:59:26,START,2026-01-13,10:02:07,END,ORD-260113-086
2026-01-13,10:00:49,START,2026-01-13,10:03:15,END,ORD-260113-087
2026-01-13,10:02:36,START,2026-01-13,10:05:03,END,ORD-260113-088
2026-01-13,10:03:18,START,2026-01-13,10:05:50,END,ORD-260113-089
2026-01-13,10:05:30,START,2026-01-13,10:08:00,END,ORD-260113-090
2026-01-13,10:05:52,START,2026-01-13,10:08:31,END,ORD-260113-091
2026-01-13,10:08:30,START,2026-01-13,10:11:11,END,ORD-260113-092
2026-01-13,10:08:48,START,2026-01-13,10:11:04,END,ORD-260113-093
2026-01-13,10:11:24,START,2026-01-13,10:13:59,END,ORD-260113-094
2026-01-13,10:11:29,START,2026-01-13,10:14:13,END,ORD-260113-095
2026-01-13,10:14:41,START,2026-01-13,10:16:58,END,ORD-260113-096
2026-01-13,10:14:25,START,2026-01-13,10:16:43,END,ORD-260113-097
2026-01-13,10:17:21,START,2026-01-13,10:19:54,END,ORD-260113-098
2026-01-13,10:17:12,START,2026-01-13,10:19:37,END,ORD-260113-099
2026-01-13,10:20:34,START,2026-01-13,10:22:51,END,ORD-260113-100
2026-01-13,10:19:39,START,2026-01-13,10:22:12,END,ORD-260113-101
2026-01-13,10:23:23,START,2026-01-13,10:25:59,END,ORD-260113-102
2026-01-13,10:22:19,START,2026-01-13,10:24:52,END,ORD-260113-103
2026-01-13,10:26:03,START,2026-01-13,10:28:19,END,ORD-260113-104
2026-01-13,10:25:24,START,2026-01-13,10:27:56,END,ORD-260113-105
2026-01-13,10:28:48,START,2026-01-13,10:31:29,END,ORD-260113-106
2026-01-13,10:28:21,START,2026-01-13,10:31:02,END,ORD-260113-107
2026-01-13,10:31:54,START,2026-01-13,10:34:23,END,ORD-260113-108
2026-01-13,10:31:07,START,2026-01-13,10:33:35,END,ORD-260113-109
2026-01-13,10:34:39,START,2026-01-13,10:37:05,END,ORD-260113-110
2026-01-13,10:33:56,START,2026-01-13,10:36:24,END,ORD-260113-111
2026-01-13,10:37:27,START,2026-01-13,10:39:56,END,ORD-260113-112
2026-01-13,10:36:19,START,2026-01-13,10:38:56,END,ORD-260113-113
2026-01-13,10:40:28,START,2026-01-13,10:42:49,END,ORD-260113-114
2026-01-13,10:38:40,START,2026-01-13,10:41:05,END,ORD-260113-115
2026-01-13,10:42:53,START,2026-01-13,10:45:16,END,ORD-260113-116
2026-01-13,10:41:04,START,2026-01-13,10:43:25,END,ORD-260113-117
2026-01-13,10:46:00,START,2026-01-13,10:48:26,END,ORD-260113-118
2026-01-13,10:43:35,START,2026-01-13,10:46:00,END,ORD-260113-119
2026-01-13,10:49:00,START,2026-01-13,10:51:33,END,ORD-260113-120
2026-01-13,10:46:19,START,2026-01-13,10:48:36,END,ORD-260113-121
2026-01-13,10:52:03,START,2026-01-13,10:54:36,END,ORD-260113-122
2026-01-13,10:49:01,START,2026-01-13,10:51:25,END,ORD-260113-123
2026-01-13,10:54:42,START,2026-01-13,10:57:10,END,ORD-260113-124
2026-01-13,10:51:47,START,2026-01-13,10:54:11,END,ORD-260113-125
2026-01-13,10:57:43,START,2026-01-13,11:00:05,END,ORD-260113-126
2026-01-13,10:54:36,START,2026-01-13,10:57:12,END,ORD-260113-127
2026-01-13,11:00:22,START,2026-01-13,11:02:38,END,ORD-260113-128
2026-01-13,10:57:44,START,2026-01-13,11:00:22,END,ORD-260113-129
2026-01-13,11:03:01,START,2026-01-13,11:05:27,END,ORD-260113-130
2026-01-13,11:00:34,START,2026-01-13,11:02:55,END,ORD-260113-131
2026-01-13,11:05:23,START,2026-01-13,11:07:49,END,ORD-260113-132
2026-01-13,11:03:26,START,2026-01-13,11:06:00,END,ORD-260113-133
2026-01-13,11:07:47,START,2026-01-13,11:10:09,END,ORD-260113-134
2026-01-13,11:06:00,START,2026-01-13,11:08:39,END,ORD-260113-135
2026-01-13,11:10:09,START,2026-01-13,11:12:45,END,ORD-260113-136
2026-01-13,11:08:36,START,2026-01-13,11:11:17,END,ORD-260113-137
2026-01-13,11:13:20,START,2026-01-13,11:15:47,END,ORD-260113-138
2026-01-13,11:11:37,START,2026-01-13,11:14:11,END,ORD-260113-139
2026-01-13,11:16:13,START,2026-01-13,11:18:38,END,ORD-260113-140
2026-01-13,11:14:10,START,2026-01-13,11:16:45,END,ORD-260113-141
2026-01-13,11:18:51,START,2026-01-13,11:21:18,END,ORD-260113-142
2026-01-13,11:17:07,START,2026-01-13,11:19:34,END,ORD-260113-143
2026-01-13,11:21:24,START,2026-01-13,11:23:42,END,ORD-260113-144
2026-01-13,11:20:01,START,2026-01-13,11:22:18,END,ORD-260113-145
2026-01-13,11:24:23,START,2026-01-13,11:27:05,END,ORD-260113-146
2026-01-13,11:22:50,START,2026-01-13,11:25:11,END,ORD-260113-147
2026-01-13,11:26:51,START,2026-01-13,11:29:09,END,ORD-260113-148
2026-01-13,11:25:32,START,2026-01-13,11:28:12,END,ORD-260113-149
2026-01-13,11:29:17,START,2026-01-13,11:31:46,END,ORD-260113-150
2026-01-13,11:28:03,START,2026-01-13,11:30:21,END,ORD-260113-151
2026-01-13,11:31:44,START,2026-01-13,11:34:01,END,ORD-260113-152
2026-01-13,11:30:52,START,2026-01-13,11:33:35,END,ORD-260113-153
2026-01-13,11:34:54,START,2026-01-13,11:37:37,END,ORD-260113-154
2026-01-13,11:33:45,START,2026-01-13,11:36:25,END,ORD-260113-155
2026-01-13,11:37:51,START,2026-01-13,11:40:10,END,ORD-260113-156
2026-01-13,11:36:27,START,2026-01-13,11:38:52,END,ORD-260113-157
2026-01-13,11:40:25,START,2026-01-13,11:43:08,END,ORD-260113-158
2026-01-13,11:39:25,START,2026-01-13,11:41:47,END,ORD-260113-159
2026-01-13,11:43:27,START,2026-01-13,11:46:00,END,ORD-260113-160
2026-01-13,11:41:54,START,2026-01-13,11:44:20,END,ORD-260113-161
2026-01-13,11:46:06,START,2026-01-13,11:48:38,END,ORD-260113-162
2026-01-13,11:44:31,START,2026-01-13,11:46:55,END,ORD-260113-163
2026-01-13,11:48:50,START,2026-01-13,11:51:34,END,ORD-260113-164
2026-01-13,11:46:54,START,2026-01-13,11:49:36,END,ORD-260113-165
2026-01-13,11:51:20,START,2026-01-13,11:53:36,END,ORD-260113-166
2026-01-13,11:49:23,START,2026-01-13,11:51:46,END,ORD-260113-167
2026-01-13,11:53:35,START,2026-01-13,11:56:18,END,ORD-260113-168
2026-01-13,11:52:18,START,2026-01-13,11:55:02,END,ORD-260113-169
2026-01-13,11:56:17,START,2026-01-13,11:58:34,END,ORD-260113-170
2026-01-13,11:55:16,START,2026-01-13,11:57:43,END,ORD-260113-171
2026-01-13,13:00:00,START,2026-01-13,13:02:31,END,ORD-260113-172
2026-01-13,13:00:00,START,2026-01-13,13:02:39,END,ORD-260113-173
2026-01-13,13:01:43,START,2026-01-13,13:04:04,END,ORD-260113-174
2026-01-13,13:00:52,START,2026-01-13,13:03:26,END,ORD-260113-175
2026-01-13,13:04:22,START,2026-01-13,13:07:01,END,ORD-260113-176
2026-01-13,13:03:18,START,2026-01-13,13:05:48,END,ORD-260113-177
2026-01-13,13:06:53,START,2026-01-13,13:09:34,END,ORD-260113-178
2026-01-13,13:06:13,START,2026-01-13,13:08:39,END,ORD-260113-179
2026-01-13,13:09:41,START,2026-01-13,13:12:02,END,ORD-260113-180
2026-01-13,13:09:14,START,2026-01-13,13:11:56,END,ORD-260113-181
2026-01-13,13:11:59,START,2026-01-13,13:14:29,END,ORD-260113-182
2026-01-13,13:11:38,START,2026-01-13,13:14:07,END,ORD-260113-183
2026-01-13,13:14:44,START,2026-01-13,13:17:12,END,ORD-260113-184
2026-01-13,13:14:30,START,2026-01-13,13:16:58,END,ORD-260113-185
2026-01-13,13:17:33,START,2026-01-13,13:19:58,END,ORD-260113-186
2026-01-13,13:17:01,START,2026-01-13,13:19:22,END,ORD-260113-187
2026-01-13,13:20:17,START,2026-01-13,13:22:41,END,ORD-260113-188
2026-01-13,13:19:41,START,2026-01-13,13:22:14,END,ORD-260113-189
2026-01-13,13:23:21,START,2026-01-13,13:25:57,END,ORD-260113-190
2026-01-13,13:22:38,START,2026-01-13,13:24:55,END,ORD-260113-191
2026-01-13,13:26:03,START,2026-01-13,13:28:43,END,ORD-260113-192
2026-01-13,13:25:16,START,2026-01-13,13:27:53,END,ORD-260113-193
2026-01-13,13:28:37,START,2026-01-13,13:30:54,END,ORD-260113-194
2026-01-13,13:28:15,START,2026-01-13,13:30:54,END,ORD-260113-195
2026-01-13,13:31:43,START,2026-01-13,13:34:01,END,ORD-260113-196
2026-01-13,13:31:21,START,2026-01-13,13:33:47,END,ORD-260113-197
2026-01-13,13:34:38,START,2026-01-13,13:37:06,END,ORD-260113-198
2026-01-13,13:33:42,START,2026-01-13,13:36:17,END,ORD-260113-199
2026-01-13,13:37:54,START,2026-01-13,13:40:24,END,ORD-260113-200
2026-01-13,13:36:44,START,2026-01-13,13:39:26,END,ORD-260113-201
2026-01-13,13:40:44,START,2026-01-13,13:43:11,END,ORD-260113-202
2026-01-13,13:39:39,START,2026-01-13,13:42:15,END,ORD-260113-203
2026-01-13,13:42:59,START,2026-01-13,13:45:19,END,ORD-260113-204
2026-01-13,13:41:55,START,2026-01-13,13:44:19,END,ORD-260113-205
2026-01-13,13:45:52,START,2026-01-13,13:48:36,END,ORD-260113-206
2026-01-13,13:44:23,START,2026-01-13,13:46:58,END,ORD-260113-207
2026-01-13,13:48:30,START,2026-01-13,13:50:58,END,ORD-260113-208
2026-01-13,13:47:07,START,2026-01-13,13:49:35,END,ORD-260113-209
2026-01-13,13:51:27,START,2026-01-13,13:54:08,END,ORD-260113-210
2026-01-13,13:49:36,START,2026-01-13,13:52:02,END,ORD-260113-211
2026-01-13,13:54:10,START,2026-01-13,13:56:49,END,ORD-260113-212
2026-01-13,13:52:30,START,2026-01-13,13:55:14,END,ORD-260113-213
2026-01-13,13:56:29,START,2026-01-13,13:58:47,END,ORD-260113-214
2026-01-13,13:55:13,START,2026-01-13,13:57:52,END,ORD-260113-215
2026-01-13,13:59:04,START,2026-01-13,14:01:23,END,ORD-260113-216
2026-01-13,13:58:10,START,2026-01-13,14:00:41,END,ORD-260113-217
2026-01-13,14:01:38,START,2026-01-13,14:03:59,END,ORD-260113-218
2026-01-13,14:00:49,START,2026-01-13,14:03:22,END,ORD-260113-219
2026-01-13,14:04:29,START,2026-01-13,14:06:46,END,ORD-260113-220
2026-01-13,14:03:49,START,2026-01-13,14:06:10,END,ORD-260113-221
2026-01-13,14:07:08,START,2026-01-13,14:09:40,END,ORD-260113-222
2026-01-13,14:06:28,START,2026-01-13,14:08:58,END,ORD-260113-223
2026-01-13,14:09:39,START,2026-01-13,14:12:12,END,ORD-260113-224
2026-01-13,14:09:38,START,2026-01-13,14:12:11,END,ORD-260113-225
2026-01-13,14:12:28,START,2026-01-13,14:15:05,END,ORD-260113-226
2026-01-13,14:12:28,START,2026-01-13,14:14:49,END,ORD-260113-227
2026-01-13,14:15:19,START,2026-01-13,14:18:03,END,ORD-260113-228
2026-01-13,14:15:06,START,2026-01-13,14:17:49,END,ORD-260113-229
2026-01-13,14:18:16,START,2026-01-13,14:20:36,END,ORD-260113-230
2026-01-13,14:17:38,START,2026-01-13,14:19:56,END,ORD-260113-231
