start_date,start_time,start_marker,end_date,end_time,end_marker,order_no
2026-01-07,13:51:27,START,2026-01-07,13:53:49,END,ORD-260107-211
2026-01-07,13:54:32,START,2026-01-07,13:57:12,END,ORD-260107-213
2026-01-07,13:57:43,START,2026-01-07,14:00:10,END,ORD-260107-215
2026-01-07,14:00:50,START,2026-01-07,14:03:32,END,ORD-260107-217
2026-01-07,14:03:53,START,2026-01-07,14:06:31,END,ORD-260107-219
2026-01-07,14:06:30,START,2026-01-07,14:09:12,END,ORD-260107-221
2026-01-07,14:09:34,START,2026-01-07,14:12:17,END,ORD-260107-223
2026-01-07,14:12:08,START,2026-01-07,14:14:43,END,ORD-260107-225
2026-01-07,14:14:35,START,2026-01-07,14:17:03,END,ORD-260107-227
2026-01-07,14:17:31,START,2026-01-07,14:19:54,END,ORD-260107-229
2026-01-07,14:20:23,START,2026-01-07,14:23:07,END,ORD-260107-231
2026-01-07,14:22:51,START,2026-01-07,14:25:32,END,ORD-260107-233
2026-01-07,14:25:58,START,2026-01-07,14:28:34,END,ORD-260107-235
2026-01-07,14:29:00,START,2026-01-07,14:31:38,END,ORD-260107-237
2026-01-07,14:31:40,START,2026-01-07,14:34:20,END,ORD-260107-239
2026-01-07,14:34:35,START,2026-01-07,14:37:14,END,ORD-260107-241
2026-01-07,14:37:31,START,2026-01-07,14:39:59,END,ORD-260107-243
2026-01-07,14:40:03,START,2026-01-07,14:42:21,END,ORD-260107-245
2026-01-07,14:42:50,START,2026-01-07,14:45:10,END,ORD-260107-247
2026-01-07,14:45:40,START,2026-01-07,14:48:04,END,ORD-260107-249
2026-01-07,14:48:14,START,2026-01-07,14:50:37,END,ORD-260107-251
2026-01-07,14:50:53,START,2026-01-07,14:53:23,END,ORD-260107-253
2026-01-07,14:53:55,START,2026-01-07,14:56:12,END,ORD-260107-255
2026-01-07,14:56:21,START,2026-01-07,14:58:43,END,ORD-260107-257
2026-01-07,14:59:13,START,2026-01-07,15:01:52,END,ORD-260107-259
2026-01-07,15:02:28,START,2026-01-07,15:04:54,END,ORD-260107-261
2026-01-07,15:05:09,START,2026-01-07,15:07:28,END,ORD-260107-263
2026-01-07,15:07:54,START,2026-01-07,15:10:34,END,ORD-260107-265
2026-01-07,15:10:30,START,2026-01-07,15:13:14,END,ORD-260107-267
2026-01-07,15:12:59,START,2026-01-07,15:15:31,END,ORD-260107-269
2026-01-07,15:15:48,START,2026-01-07,15:18:11,END,ORD-260107-271
2026-01-07,15:18:45,START,2026-01-07,15:21:17,END,ORD-260107-273
2026-01-07,15:21:40,START,2026-01-07,15:23:56,END,ORD-260107-275
2026-01-08,08:00:00,START,2026-01-08,08:02:43,END,ORD-260108-002
2026-01-08,08:02:55,START,2026-01-08,08:05:33,END,ORD-260108-004
2026-01-08,08:05:41,START,2026-01-08,08:08:05,END,ORD-260108-006
2026-01-08,08:08:26,START,2026-01-08,08:10:48,END,ORD-260108-008
2026-01-08,08:11:15,START,2026-01-08,08:13:55,END,ORD-260108-010
2026-01-08,08:13:52,START,2026-01-08,08:16:36,END,ORD-260108-012
2026-01-08,08:16:22,START,2026-01-08,08:18:43,END,ORD-260108-014
2026-01-08,08:19:33,START,2026-01-08,08:22:05,END,ORD-260108-016
2026-01-08,08:22:49,START,2026-01-08,08:25:23,END,ORD-260108-018
2026-01-08,08:25:27,START,2026-01-08,08:27:53,END,ORD-260108-020
2026-01-08,08:28:23,START,2026-01-08,08:30:50,END,ORD-260108-022
2026-01-08,08:31:27,START,2026-01-08,08:33:56,END,ORD-260108-024
2026-01-08,08:34:18,START,2026-01-08,08:36:55,END,ORD-260108-026
2026-01-08,08:37:23,START,2026-01-08,08:39:53,END,ORD-260108-028
2026-01-08,08:40:01,START,2026-01-08,08:42:40,END,ORD-260108-030
2026-01-08,08:42:29,START,2026-01-08,08:45:00,END,ORD-260108-032
2026-01-08,08:45:14,START,2026-01-08,08:47:36,END,ORD-260108-034
2026-01-08,08:48:24,START,2026-01-08,08:51:01,END,ORD-260108-036
2026-01-08,08:51:01,START,2026-01-08,08:53:17,END,ORD-260108-038
2026-01-08,08:53:39,START,2026-01-08,08:56:14,END,ORD-260108-040
2026-01-08,08:56:43,START,2026-01-08,08:59:10,END,ORD-260108-042
2026-01-08,08:59:32,START,2026-01-08,09:02:05,END,ORD-260108-044
2026-01-08,09:01:58,START,2026-01-08,09:04:31,END,ORD-260108-046
2026-01-08,09:04:32,START,2026-01-08,09:06:57,END,ORD-260108-048
2026-01-08,09:07:10,START,2026-01-08,09:09:30,END,ORD-260108-050
2026-01-08,09:10:22,START,2026-01-08,09:12:39,END,ORD-260108-052
2026-01-08,09:12:53,START,2026-01-08,09:15:28,END,ORD-260108-054
2026-01-08,09:15:45,START,2026-01-08,09:18:22,END,ORD-260108-056
2026-01-08,09:18:15,START,2026-01-08,09:20:38,END,ORD-260108-058
2026-01-08,09:21:02,START,2026-01-08,09:23:38,END,ORD-260108-060
2026-01-08,09:23:43,START,2026-01-08,09:26:27,END,ORD-260108-062
2026-01-08,09:26:14,START,2026-01-08,09:28:40,END,ORD-260108-064
2026-01-08,09:28:49,START,2026-01-08,09:31:07,END,ORD-260108-066
2026-01-08,09:31:39,START,2026-01-08,09:34:20,END,ORD-260108-068
2026-01-08,09:34:31,START,2026-01-08,09:37:00,END,ORD-260108-070
2026-01-08,09:37:12,START,2026-01-08,09:39:29,END,ORD-260108-072
2026-01-08,09:40:05,START,2026-01-08,09:42:28,END,ORD-260108-074
2026-01-08,09:42:52,START,2026-01-08,09:45:08,END,ORD-260108-076
2026-01-08,09:45:52,START,2026-01-08,09:48:31,END,ORD-260108-078
2026-01-08,09:48:40,START,2026-01-08,09:51:15,END,ORD-260108-080
2026-01-08,09:51:19,START,2026-01-08,09:53:52,END,ORD-260108-082
2026-01-08,09:54:04,START,2026-01-08,09:56:34,END,ORD-260108-084
2026-01-08,09:56:43,START,2026-01-08,09:59:03,END,ORD-260108-086
2026-01-08,09:59:13,START,2026-01-08,10:01:32,END,ORD-260108-088
2026-01-08,10:01:46,START,2026-01-08,10:04:17,END,ORD-260108-090
2026-01-08,10:04:38,START,2026-01-08,10:07:10,END,ORD-260108-092
2026-01-08,10:07:30,START,2026-01-08,10:09:51,END,ORD-260108-094
2026-01-08,10:10:40,START,2026-01-08,10:13:08,END,ORD-260108-096
2026-01-08,10:13:33,START,2026-01-08,10:16:15,END,ORD-260108-098
2026-01-08,10:16:36,START,2026-01-08,10:19:06,END,ORD-260108-100
2026-01-08,10:19:21,START,2026-01-08,10:22:04,END,ORD-260108-102
2026-01-08,10:22:16,START,2026-01-08,10:24:41,END,ORD-260108-104
2026-01-08,10:25:35,START,2026-01-08,10:28:08,END,ORD-260108-106
2026-01-08,10:28:43,START,2026-01-08,10:31:24,END,ORD-260108-108
2026-01-08,10:31:32,START,2026-01-08,10:33:54,END,ORD-260108-110
2026-01-08,10:34:12,START,2026-01-08,10:36:30,END,ORD-260108-112
2026-01-08,10:36:27,START,2026-01-08,10:39:03,END,ORD-260108-114
2026-01-08,10:39:01,START,2026-01-08,10:41:26,END,ORD-260108-116
2026-01-08,10:41:32,START,2026-01-08,10:44:02,END,ORD-260108-118
2026-01-08,10:44:27,START,2026-01-08,10:47:07,END,ORD-260108-120
2026-01-08,10:47:08,START,2026-01-08,10:49:44,END,ORD-260108-122
2026-01-08,10:50:01,START,2026-01-08,10:52:41,END,ORD-260108-124
2026-01-08,10:52:47,START,2026-01-08,10:55:27,END,ORD-260108-126
2026-01-08,10:55:42,START,2026-01-08,10:58:24,END,ORD-260108-128
2026-01-08,10:58:53,START,2026-01-08,11:01:16,END,ORD-260108-130
2026-01-08,11:01:27,START,2026-01-08,11:03:49,END,ORD-260108-132
2026-01-08,11:04:45,START,2026-01-08,11:07:05,END,ORD-260108-134
2026-01-08,11:07:29,START,2026-01-08,11:09:54,END,ORD-260108-136
2026-01-08,11:10:18,START,2026-01-08,11:12:58,END,ORD-260108-138
2026-01-08,11:13:13,START,2026-01-08,11:15:42,END,ORD-260108-140
2026-01-08,11:15:56,START,2026-01-08,11:18:30,END,ORD-260108-142
2026-01-08,11:18:49,START,2026-01-08,11:21:13,END,ORD-260108-144
2026-01-08,11:21:35,START,2026-01-08,11:23:59,END,ORD-260108-146
2026-01-08,11:24:19,START,2026-01-08,11:26:55,END,ORD-260108-148
2026-01-08,11:27:09,START,2026-01-08,11:29:35,END,ORD-260108-150
2026-01-08,11:29:53,START,2026-01-08,11:32:22,END,ORD-260108-152
2026-01-08,11:33:03,START,2026-01-08,11:35:29,END,ORD-260108-154
2026-01-08,11:36:04,START,2026-01-08,11:38:44,END,ORD-260108-156
2026-01-08,11:38:49,START,2026-01-08,11:41:33,END,ORD-260108-158
2026-01-08,11:41:37,START,2026-01-08,11:44:16,END,ORD-260108-160
2026-01-08,11:44:26,START,2026-01-08,11:46:45,END,ORD-260108-162
2026-01-08,11:47:01,START,2026-01-08,11:49:41,END,ORD-260108-164
2026-01-08,11:49:38,START,2026-01-08,11:51:57,END,ORD-260108-166
2026-01-08,11:52:32,START,2026-01-08,11:54:54,END,ORD-260108-168
2026-01-08,11:55:02,START,2026-01-08,11:57:36,END,ORD-260108-170
2026-01-08,13:00:00,START,2026-01-08,13:02:38,END,ORD-260108-172
2026-01-08,13:00:37,START,2026-01-08,13:03:01,END,ORD-260108-174
2026-01-08,13:03:14,START,2026-01-08,13:05:37,END,ORD-260108-176
2026-01-08,13:05:37,START,2026-01-08,13:08:11,END,ORD-260108-178
2026-01-08,13:08:40,START,2026-01-08,13:11:11,END,ORD-260108-180
2026-01-08,13:11:10,START,2026-01-08,13:13:51,END,ORD-260108-182
2026-01-08,13:13:55,START,2026-01-08,13:16:13,END,ORD-260108-184
2026-01-08,13:16:21,START,2026-01-08,13:18:45,END,ORD-260108-186
2026-01-08,13:19:17,START,2026-01-08,13:21:36,END,ORD-260108-188
2026-01-08,13:22:09,START,2026-01-08,13:24:30,END,ORD-260108-190
2026-01-08,13:24:38,START,2026-01-08,13:27:13,END,ORD-260108-192
2026-01-08,13:27:27,START,2026-01-08,13:30:04,END,ORD-260108-194
2026-01-08,13:29:47,START,2026-01-08,13:32:07,END,ORD-260108-196
2026-01-08,13:32:39,START,2026-01-08,13:35:23,END,ORD-260108-198
2026-01-08,13:35:27,START,2026-01-08,13:37:51,END,ORD-260108-200
2026-01-08,13:37:59,START,2026-01-08,13:40:38,END,ORD-260108-202
2026-01-08,13:40:42,START,2026-01-08,13:43:13,END,ORD-260108-204
2026-01-08,13:43:05,START,2026-01-08,13:45:22,END,ORD-260108-206
2026-01-08,13:46:07,START,2026-01-08,13:48:49,END,ORD-260108-208
2026-01-08,13:48:47,START,2026-01-08,13:51:04,END,ORD-260108-210
2026-01-08,13:51:30,START,2026-01-08,13:54:10,END,ORD-260108-212
2026-01-08,13:54:05,START,2026-01-08,13:56:25,END,ORD-260108-214
2026-01-08,13:56:29,START,2026-01-08,13:59:00,END,ORD-260108-216
2026-01-08,13:59:03,START,2026-01-08,14:01:33,END,ORD-260108-218
2026-01-08,14:02:02,START,2026-01-08,14:04:28,END,ORD-260108-220
2026-01-08,14:04:42,START,2026-01-08,14:07:15,END,ORD-260108-222
2026-01-08,14:07:36,START,2026-01-08,14:10:18,END,ORD-260108-224
2026-01-08,14:10:36,START,2026-01-08,14:13:17,END,ORD-260108-226
2026-01-08,14:13:32,START,2026-01-08,14:16:05,END,ORD-260108-228
2026-01-08,14:16:18,START,2026-01-08,14:18:47,END,ORD-260108-230
2026-01-08,14:19:06,START,2026-01-08,14:21:24,END,ORD-260108-232
2026-01-08,14:21:35,START,2026-01-08,14:24:14,END,ORD-260108-234
2026-01-08,14:24:03,START,2026-01-08,14:26:44,END,ORD-260108-236
2026-01-08,14:26:38,START,2026-01-08,14:29:12,END,ORD-260108-238
2026-01-08,14:29:28,START,2026-01-08,14:31:47,END,ORD-260108-240
2026-01-08,14:31:57,START,2026-01-08,14:34:33,END,ORD-260108-242
2026-01-08,14:34:38,START,2026-01-08,14:37:17,END,ORD-260108-244
2026-01-08,14:37:36,START,2026-01-08,14:39:59,END,ORD-260108-246
2026-01-08,14:40:43,START,2026-01-08,14:43:05,END,ORD-260108-248
2026-01-08,14:43:27,START,2026-01-08,14:45:48,END,ORD-260108-250
2026-01-08,14:46:31,START,2026-01-08,14:48:49,END,ORD-260108-252
2026-01-08,14:49:33,START,2026-01-08,14:52:09,END,ORD-260108-254
2026-01-08,14:52:48,START,2026-01-08,14:55:19,END,ORD-260108-256
2026-01-08,14:55:41,START,2026-01-08,14:58:16,END,ORD-260108-258
2026-01-08,14:58:22,START,2026-01-08,15:00:51,END,ORD-260108-260
2026-01-08,15:01:14,START,2026-01-08,15:03:48,END,ORD-260108-262
2026-01-08,15:03:41,START,2026-01-08,15:06:08,END,ORD-260108-264
2026-01-08,15:06:24,START,2026-01-08,15:08:41,END,ORD-260108-266
2026-01-08,15:09:13,START,2026-01-08,15:11:56,END,ORD-260108-268
2026-01-08,15:11:53,START,2026-01-08,15:14:09,END,ORD-260108-270
2026-01-08,15:14:43,START,2026-01-08,15:17:26,END,ORD-260108-272
2026-01-08,15:17:35,START,2026-01-08,15:19:54,END,ORD-260108-274
2026-01-09,08:00:00,START,2026-01-09,08:02:42,END,ORD-260109-001
2026-01-09,08:02:49,START,2026-01-09,08:05:29,END,ORD-260109-003
2026-01-09,08:05:53,START,2026-01-09,08:08:37,END,ORD-260109-005
2026-01-09,08:08:33,START,2026-01-09,08:11:06,END,ORD-260109-007
2026-01-09,08:11:20,START,2026-01-09,08:13:52,END,ORD-260109-009
2026-01-09,08:14:33,START,2026-01-09,08:17:01,END,ORD-260109-011
2026-01-09,08:17:39,START,2026-01-09,08:19:59,END,ORD-260109-013
2026-01-09,08:20:40,START,2026-01-09,08:22:56,END,ORD-260109-015
2026-01-09,08:23:49,START,2026-01-09,08:26:25,END,ORD-260109-017
2026-01-09,08:26:30,START,2026-01-09,08:29:05,END,ORD-260109-019
2026-01-09,08:29:14,START,2026-01-09,08:31:48,END,ORD-260109-021
2026-01-09,08:31:54,START,2026-01-09,08:34:16,END,ORD-260109-023
2026-01-09,08:34:29,START,2026-01-09,08:36:58,END,ORD-260109-025
2026-01-09,08:37:12,START,2026-01-09,08:39:56,END,ORD-260109-027
2026-01-09,08:39:58,START,2026-01-09,08:42:26,END,ORD-260109-029
2026-01-09,08:42:34,START,2026-01-09,08:45:08,END,ORD-260109-031
2026-01-09,08:45:32,START,2026-01-09,08:47:51,END,ORD-260109-033
2026-01-09,08:48:30,START,2026-01-09,08:51:13,END,ORD-260109-035
2026-01-09,08:51:18,START,2026-01-09,08:53:45,END,ORD-260109-037
2026-01-09,08:53:57,START,2026-01-09,08:56:29,END,ORD-260109-039
2026-01-09,08:56:34,START,2026-01-09,08:59:18,END,ORD-260109-041
2026-01-09,08:59:16,START,2026-01-09,09:01:44,END,ORD-260109-043
2026-01-09,09:02:13,START,2026-01-09,09:04:43,END,ORD-260109-045
2026-01-09,09:05:05,START,2026-01-09,09:07:43,END,ORD-260109-047
2026-01-09,09:07:55,START,2026-01-09,09:10:20,END,ORD-260109-049
2026-01-09,09:10:22,START,2026-01-09,09:12:54,END,ORD-260109-051
2026-01-09,09:13:21,START,2026-01-09,09:15:55,END,ORD-260109-053
2026-01-09,09:15:51,START,2026-01-09,09:18:11,END,ORD-260109-055
2026-01-09,09:18:29,START,2026-01-09,09:21:04,END,ORD-260109-057
2026-01-09,09:21:20,START,2026-01-09,09:23:49,END,ORD-260109-059
2026-01-09,09:24:11,START,2026-01-09,09:26:29,END,ORD-260109-061
2026-01-09,09:27:06,START,2026-01-09,09:29:29,END,ORD-260109-063
2026-01-09,09:30:02,START,2026-01-09,09:32:28,END,ORD-260109-065
2026-01-09,09:32:55,START,2026-01-09,09:35:36,END,ORD-260109-067
2026-01-09,09:35:39,START,2026-01-09,09:37:57,END,ORD-260109-069
2026-01-09,09:38:40,START,2026-01-09,09:41:06,END,ORD-260109-071
2026-01-09,09:41:42,START,2026-01-09,09:44:17,END,ORD-260109-073
2026-01-09,09:44:00,START,2026-01-09,09:46:39,END,ORD-260109-075
2026-01-09,09:46:30,START,2026-01-09,09:48:49,END,ORD-260109-077
2026-01-09,09:49:04,START,2026-01-09,09:51:43,END,ORD-260109-079
2026-01-09,09:51:50,START,2026-01-09,09:54:19,END,ORD-260109-081
2026-01-09,09:54:32,START,2026-01-09,09:56:55,END,ORD-260109-083
2026-01-09,09:57:19,START,2026-01-09,09:59:58,END,ORD-260109-085
2026-01-09,10:00:16,START,2026-01-09,10:02:39,END,ORD-260109-087
2026-01-09,10:02:59,START,2026-01-09,10:05:33,END,ORD-260109-089
2026-01-09,10:05:57,START,2026-01-09,10:08:29,END,ORD-260109-091
2026-01-09,10:08:32,START,2026-01-09,10:11:01,END,ORD-260109-093
2026-01-09,10:11:13,START,2026-01-09,10:13:38,END,ORD-260109-095
2026-01-09,10:13:58,START,2026-01-09,10:16:40,END,ORD-260109-097
2026-01-09,10:16:56,START,2026-01-09,10:19:26,END,ORD-260109-099
2026-01-09,10:19:51,START,2026-01-09,10:22:09,END,ORD-260109-101
2026-01-09,10:22:29,START,2026-01-09,10:25:12,END,ORD-260109-103
2026-01-09,10:25:08,START,2026-01-09,10:27:36,END,ORD-260109-105
2026-01-09,10:27:46,START,2026-01-09,10:30:14,END,ORD-260109-107
2026-01-09,10:30:48,START,2026-01-09,10:33:29,END,ORD-260109-109
2026-01-09,10:33:28,START,2026-01-09,10:36:00,END,ORD-260109-111
2026-01-09,10:36:22,START,2026-01-09,10:39:01,END,ORD-260109-113
2026-01-09,10:39:00,START,2026-01-09,10:41:28,END,ORD-260109-115
2026-01-09,10:41:39,START,2026-01-09,10:44:05,END,ORD-260109-117
2026-01-09,10:44:46,START,2026-01-09,10:47:16,END,ORD-260109-119
2026-01-09,10:47:33,START,2026-01-09,10:49:52,END,ORD-260109-121
2026-01-09,10:50:00,START,2026-01-09,10:52:31,END,ORD-260109-123
2026-01-09,10:52:58,START,2026-01-09,10:55:29,END,ORD-260109-125
2026-01-09,10:55:39,START,2026-01-09,10:57:56,END,ORD-260109-127
2026-01-09,10:58:09,START,2026-01-09,11:00:38,END,ORD-260109-129
2026-01-09,11:00:31,START,2026-01-09,11:03:07,END,ORD-260109-131
2026-01-09,11:03:21,START,2026-01-09,11:06:01,END,ORD-260109-133
2026-01-09,11:06:21,START,2026-01-09,11:08:58,END,ORD-260109-135
2026-01-09,11:08:53,START,2026-01-09,11:11:37,END,ORD-260109-137
2026-01-09,11:11:44,START,2026-01-09,11:14:21,END,ORD-260109-139
2026-01-09,11:14:08,START,2026-01-09,11:16:46,END,ORD-260109-141
2026-01-09,11:16:53,START,2026-01-09,11:19:32,END,ORD-260109-143
2026-01-09,11:19:09,START,2026-01-09,11:21:25,END,ORD-260109-145
2026-01-09,11:21:56,START,2026-01-09,11:24:35,END,ORD-260109-147
2026-01-09,11:24:59,START,2026-01-09,11:27:23,END,ORD-260109-149
2026-01-09,11:27:28,START,2026-01-09,11:30:04,END,ORD-260109-151
2026-01-09,11:30:13,START,2026-01-09,11:32:43,END,ORD-260109-153
2026-01-09,11:33:14,START,2026-01-09,11:35:39,END,ORD-260109-155
2026-01-09,11:36:09,START,2026-01-09,11:38:38,END,ORD-260109-157
2026-01-09,11:38:44,START,2026-01-09,11:41:23,END,ORD-260109-159
2026-01-09,11:41:42,START,2026-01-09,11:44:04,END,ORD-260109-161
2026-01-09,11:44:32,START,2026-01-09,11:47:04,END,ORD-260109-163
2026-01-09,11:47:11,START,2026-01-09,11:49:37,END,ORD-260109-165
2026-01-09,11:49:34,START,2026-01-09,11:52:11,END,ORD-260109-167
2026-01-09,11:52:29,START,2026-01-09,11:54:49,END,ORD-260109-169
2026-01-09,11:55:09,START,2026-01-09,11:57:39,END,ORD-260109-171
2026-01-09,13:00:00,START,2026-01-09,13:02:28,END,ORD-260109-173
2026-01-09,13:01:02,START,2026-01-09,13:03:21,END,ORD-260109-175
2026-01-09,13:03:47,START,2026-01-09,13:06:20,END,ORD-260109-177
2026-01-09,13:06:27,START,2026-01-09,13:08:50,END,ORD-260109-179
2026-01-09,13:09:40,START,2026-01-09,13:12:00,END,ORD-260109-181
2026-01-09,13:12:21,START,2026-01-09,13:14:44,END,ORD-260109-183
2026-01-09,13:15:12,START,2026-01-09,13:17:32,END,ORD-260109-185
2026-01-09,13:17:40,START,2026-01-09,13:20:17,END,ORD-260109-187
2026-01-09,13:19:55,START,2026-01-09,13:22:22,END,ORD-260109-189
2026-01-09,13:22:45,START,2026-01-09,13:25:07,END,ORD-260109-191
2026-01-09,13:25:35,START,2026-01-09,13:27:52,END,ORD-260109-193
2026-01-09,13:28:10,START,2026-01-09,13:30:43,END,ORD-260109-195
2026-01-09,13:30:58,START,2026-01-09,13:33:25,END,ORD-260109-197
2026-01-09,13:33:32,START,2026-01-09,13:36:13,END,ORD-260109-199
2026-01-09,13:36:25,START,2026-01-09,13:39:08,END,ORD-260109-201
2026-01-09,13:39:16,START,2026-01-09,13:41:46,END,ORD-260109-203
2026-01-09,13:42:01,START,2026-01-09,13:44:30,END,ORD-260109-205
2026-01-09,13:45:07,START,2026-01-09,13:47:43,END,ORD-260109-207
2026-01-09,13:47:55,START,2026-01-09,13:50:20,END,ORD-260109-209
2026-01-09,13:50:55,START,2026-01-09,13:53:14,END,ORD-260109-211
2026-01-09,13:53:55,START,2026-01-09,13:56:25,END,ORD-260109-213
2026-01-09,13:56:49,START,2026-01-09,13:59:23,END,ORD-260109-215
2026-01-09,13:59:46,START,2026-01-09,14:02:15,END,ORD-260109-217
2026-01-09,14:02:42,START,2026-01-09,14:05:17,END,ORD-260109-219
2026-01-09,14:05:37,START,2026-01-09,14:07:58,END,ORD-260109-221
2026-01-09,14:08:23,START,2026-01-09,14:10:55,END,ORD-260109-223
2026-01-09,14:11:03,START,2026-01-09,14:13:19,END,ORD-260109-225
2026-01-09,14:13:56,START,2026-01-09,14:16:26,END,ORD-260109-227
2026-01-09,14:16:36,START,2026-01-09,14:19:19,END,ORD-260109-229
2026-01-09,14:19:49,START,2026-01-09,14:22:06,END,ORD-260109-231
2026-01-09,14:22:38,START,2026-01-09,14:25:12,END,ORD-260109-233
2026-01-09,14:25:28,START,2026-01-09,14:27:56,END,ORD-260109-235
2026-01-09,14:28:30,START,2026-01-09,14:31:04,END,ORD-260109-237
2026-01-09,14:31:29,START,2026-01-09,14:33:53,END,ORD-260109-239
2026-01-09,14:34:37,START,2026-01-09,14:37:06,END,ORD-260109-241
2026-01-09,14:37:45,START,2026-01-09,14:40:09,END,ORD-260109-243
2026-01-09,14:39:55,START,2026-01-09,14:42:11,END,ORD-260109-245
2026-01-09,14:42:18,START,2026-01-09,14:44:53,END,ORD-260109-247
2026-01-09,14:44:48,START,2026-01-09,14:47:25,END,ORD-260109-249
2026-01-09,14:47:32,START,2026-01-09,14:49:50,END,ORD-260109-251
2026-01-09,14:50:24,START,2026-01-09,14:53:02,END,ORD-260109-253
2026-01-09,14:53:11,START,2026-01-09,14:55:40,END,ORD-260109-255
2026-01-09,14:56:00,START,2026-01-09,14:58:36,END,ORD-260109-257
2026-01-09,14:58:55,START,2026-01-09,15:01:16,END,ORD-260109-259
2026-01-09,15:01:59,START,2026-01-09,15:04:35,END,ORD-260109-261
2026-01-09,15:05:00,START,2026-01-09,15:07:29,END,ORD-260109-263
2026-01-09,15:07:54,START,2026-01-09,15:10:22,END,ORD-260109-265
2026-01-09,15:10:32,START,2026-01-09,15:13:13,END,ORD-260109-267
2026-01-09,15:13:26,START,2026-01-09,15:15:47,END,ORD-260109-269
2026-01-09,15:16:17,START,2026-01-09,15:18:45,END,ORD-260109-271
2026-01-13,08:00:00,START,2026-01-13,08:02:20,END,ORD-260113-001
2026-01-13,08:02:38,START,2026-01-13,08:05:19,END,ORD-260113-003
2026-01-13,08:05:36,START,2026-01-13,08:08:09,END,ORD-260113-005
2026-01-13,08:08:19,START,2026-01-13,08:10:59,END,ORD-260113-007
2026-01-13,08:11:10,START,2026-01-13,08:13:48,END,ORD-260113-009
2026-01-13,08:13:56,START,2026-01-13,08:16:18,END,ORD-260113-011
2026-01-13,08:16:35,START,2026-01-13,08:19:18,END,ORD-260113-013
2026-01-13,08:19:43,START,2026-01-13,08:22:03,END,ORD-260113-015
2026-01-13,08:22:40,START,2026-01-13,08:24:56,END,ORD-260113-017
2026-01-13,08:25:58,START,2026-01-13,08:28:23,END,ORD-260113-019
2026-01-13,08:28:47,START,2026-01-13,08:31:23,END,ORD-260113-021
2026-01-13,08:31:31,START,2026-01-13,08:34:00,END,ORD-260113-023
2026-01-13,08:34:27,START,2026-01-13,08:36:47,END,ORD-260113-025
2026-01-13,08:37:19,START,2026-01-13,08:39:54,END,ORD-260113-027
2026-01-13,08:40:08,START,2026-01-13,08:42:42,END,ORD-260113-029
2026-01-13,08:42:54,START,2026-01-13,08:45:19,END,ORD-260113-031
2026-01-13,08:45:24,START,2026-01-13,08:47:47,END,ORD-260113-033
2026-01-13,08:48:17,START,2026-01-13,08:50:34,END,ORD-260113-035
2026-01-13,08:51:01,START,2026-01-13,08:53:27,END,ORD-260113-037
2026-01-13,08:53:24,START,2026-01-13,08:56:07,END,ORD-260113-039
2026-01-13,08:56:26,START,2026-01-13,08:58:53,END,ORD-260113-041
2026-01-13,08:59:30,START,2026-01-13,09:02:08,END,ORD-260113-043
2026-01-13,09:02:20,START,2026-01-13,09:04:42,END,ORD-260113-045
2026-01-13,09:05:03,START,2026-01-13,09:07:26,END,ORD-260113-047
2026-01-13,09:08:06,START,2026-01-13,09:10:27,END,ORD-260113-049
2026-01-13,09:10:46,START,2026-01-13,09:13:18,END,ORD-260113-051
2026-01-13,09:13:22,START,2026-01-13,09:15:39,END,ORD-260113-053
2026-01-13,09:16:06,START,2026-01-13,09:18:25,END,ORD-260113-055
2026-01-13,09:19:11,START,2026-01-13,09:21:37,END,ORD-260113-057
2026-01-13,09:21:55,START,2026-01-13,09:24:23,END,ORD-260113-059
2026-01-13,09:24:47,START,2026-01-13,09:27:06,END,ORD-260113-061
2026-01-13,09:27:34,START,2026-01-13,09:30:13,END,ORD-260113-063
2026-01-13,09:30:38,START,2026-01-13,09:33:13,END,ORD-260113-065
2026-01-13,09:33:16,START,2026-01-13,09:35:43,END,ORD-260113-067
2026-01-13,09:36:16,START,2026-01-13,09:38:57,END,ORD-260113-069
2026-01-13,09:39:02,START,2026-01-13,09:41:43,END,ORD-260113-071
2026-01-13,09:41:58,START,2026-01-13,09:44:38,END,ORD-260113-073
2026-01-13,09:44:57,START,2026-01-13,09:47:14,END,ORD-260113-075
2026-01-13,09:47:19,START,2026-01-13,09:49:53,END,ORD-260113-077
2026-01-13,09:49:51,START,2026-01-13,09:52:25,END,ORD-260113-079
2026-01-13,09:52:39,START,2026-01-13,09:55:19,END,ORD-260113-081
2026-01-13,09:55:06,START,2026-01-13,09:57:43,END,ORD-260113-083
2026-01-13,09:57:59,START,2026-01-13,10:00:21,END,ORD-260113-085
2026-01-13,10:00:49,START,2026-01-13,10:03:15,END,ORD-260113-087
2026-01-13,10:03:18,START,2026-01-13,10:05:50,END,ORD-260113-089
2026-01-13,10:05:52,START,2026-01-13,10:08:31,END,ORD-260113-091
2026-01-13,10:08:48,START,2026-01-13,10:11:04,END,ORD-260113-093
2026-01-13,10:11:29,START,2026-01-13,10:14:13,END,ORD-260113-095
2026-01-13,10:14:25,START,2026-01-13,10:16:43,END,ORD-260113-097
2026-01-13,10:17:12,START,2026-01-13,10:19:37,END,ORD-260113-099
2026-01-13,10:19:39,START,2026-01-13,10:22:12,END,ORD-260113-101
2026-01-13,10:22:19,START,2026-01-13,10:24:52,END,ORD-260113-103
