production_date_yymmdd,check_no,qr_read_ts,all_clear_ts,production_date,packing_date,tehai_no,order_no,product_name,width_mm,height_mm,material_code1,material_name1,material_qty1,material_code2,material_name2,material_qty2,qr_clear_count,initial_clear_count,forced_clear_count,material_pick_count,error_code
260109,CHK-0109-197,2026-01-09 13:44:08,2026-01-09 13:48:37,2026-01-09,2026-01-09,TEH-260109-197,ORD-260109-197,RS-110X210-WH,1100,2100,MAT-011,Frame,1,MATP-014,Panel,1,1,1,0,2,
260109,CHK-0109-198,2026-01-09 13:39:39,2026-01-09 13:43:27,2026-01-09,2026-01-09,TEH-260109-198,ORD-260109-198,RS-100X190-BK,1000,1900,MAT-012,Frame,1,MATP-015,Panel,1,1,1,0,2,
260109,CHK-0109-199,2026-01-09 13:47:10,2026-01-09 13:51:17,2026-01-09,2026-01-09,TEH-260109-199,ORD-260109-199,RS-100X190-BK,1000,1900,MAT-013,Frame,1,MATP-016,Panel,1,1,1,0,2,
260109,CHK-0109-200,2026-01-09 13:49:02,2026-01-09 13:53:05,2026-01-09,2026-01-09,TEH-260109-200,ORD-260109-200,RS-100X190-BK,1000,1900,MAT-014,Frame,1,MATP-017,Panel,1,1,1,0,2,
260109,CHK-0109-201,2026-01-09 13:43:55,2026-01-09 13:48:14,2026-01-09,2026-01-09,TEH-260109-201,ORD-260109-201,VB-60-90X160-BR,900,1600,MAT-015,Frame,1,MATP-018,Panel,1,1,1,0,2,
260109,CHK-0109-202,2026-01-09 13:51:33,2026-01-09 13:55:02,2026-01-09,2026-01-09,TEH-260109-202,ORD-260109-202,VB-50-80X150-IV,800,1500,MAT-016,Frame,1,MATP-019,Panel,1,1,1,0,2,
260109,CHK-0109-203,2026-01-09 13:53:10,2026-01-09 13:57:21,2026-01-09,2026-01-09,TEH-260109-203,ORD-260109-203,RS-90X180-WH,900,1800,MAT-017,Frame,1,MATP-020,Panel,1,1,1,0,2,
260109,CHK-0109-204,2026-01-09 13:48:34,2026-01-09 13:53:27,2026-01-09,2026-01-09,TEH-260109-204,ORD-260109-204,RS-110X210-WH,1100,2100,MAT-001,Frame,1,MATP-021,Panel,1,1,1,0,2,
260109,CHK-0109-205,2026-01-09 13:55:19,2026-01-09 13:59:39,2026-01-09,2026-01-09,TEH-260109-205,ORD-260109-205,RS-110X210-WH,1100,2100,MAT-002,Frame,1,MATP-022,Panel,1,1,1,0,2,
260109,CHK-0109-206,2026-01-09 13:57:31,2026-01-09 14:00:51,2026-01-09,2026-01-09,TEH-260109-206,ORD-260109-206,VB-50-80X150-IV,800,1500,MAT-003,Frame,1,MATP-023,Panel,1,1,1,0,2,
260109,CHK-0109-207,2026-01-09 13:53:36,2026-01-09 13:58:03,2026-01-09,2026-01-09,TEH-260109-207,ORD-260109-207,RS-110X210-WH,1100,2100,MAT-004,Frame,1,MATP-001,Panel,1,1,1,0,2,
260109,CHK-0109-208,2026-01-09 14:00:07,2026-01-09 14:03:48,2026-01-09,2026-01-09,TEH-260109-208,ORD-260109-208,RS-120X200-GY,1200,2000,MAT-005,Frame,1,MATP-002,Panel,1,1,1,0,2,
260109,CHK-0109-209,2026-01-09 14:01:17,2026-01-09 14:05:04,2026-01-09,2026-01-09,TEH-260109-209,ORD-260109-209,VB-50-80X150-IV,800,1500,MAT-006,Frame,1,MATP-003,Panel,1,1,1,0,2,
260109,CHK-0109-210,2026-01-09 13:58:12,2026-01-09 14:02:52,2026-01-09,2026-01-09,TEH-260109-210,ORD-260109-210,RS-110X210-WH,1100,2100,MAT-007,Frame,1,MATP-004,Panel,1,1,1,0,2,
260109,CHK-0109-211,2026-01-09 14:04:10,2026-01-09 14:08:36,2026-01-09,2026-01-09,TEH-260109-211,ORD-260109-211,RS-100X190-BK,1000,1900,MAT-008,Frame,1,MATP-005,Panel,1,1,1,0,2,
260109,CHK-0109-212,2026-01-09 14:05:34,2026-01-09 14:09:58,2026-01-09,2026-01-09,TEH-260109-212,ORD-260109-212,RS-90X180-WH,900,1800,MAT-009,Frame,1,MATP-006,Panel,1,1,1,0,2,
260109,CHK-0109-213,2026-01-09 14:03:20,2026-01-09 14:06:31,2026-01-09,2026-01-09,TEH-260109-213,ORD-260109-213,RS-100X190-BK,1000,1900,MAT-010,Frame,1,MATP-007,Panel,1,1,1,0,2,
260109,CHK-0109-214,2026-01-09 14:09:01,2026-01-09 14:12:09,2026-01-09,2026-01-09,TEH-260109-214,ORD-260109-214,RS-90X180-WH,900,1800,MAT-011,Frame,1,MATP-008,Panel,1,1,1,0,2,
260109,CHK-0109-215,2026-01-09 14:10:04,2026-01-09 14:13:41,2026-01-09,2026-01-09,TEH-260109-215,ORD-260109-215,RS-110X210-WH,1100,2100,MAT-012,Frame,1,MATP-009,Panel,1,1,1,0,2,
260109,CHK-0109-216,2026-01-09 14:06:41,2026-01-09 14:10:41,2026-01-09,2026-01-09,TEH-260109-216,ORD-260109-216,RS-120X200-GY,1200,2000,MAT-013,Frame,1,MATP-010,Panel,1,1,1,0,2,
260109,CHK-0109-217,2026-01-09 14:12:16,2026-01-09 14:16:10,2026-01-09,2026-01-09,TEH-260109-217,ORD-260109-217,RS-110X210-WH,1100,2100,MAT-014,Frame,1,MATP-011,Panel,1,1,1,0,2,
260109,CHK-0109-218,2026-01-09 14:14:10,2026-01-09 14:18:01,2026-01-09,2026-01-09,TEH-260109-218,ORD-260109-218,RS-90X180-WH,900,1800,MAT-015,Frame,1,MATP-012,Panel,1,1,1,0,2,
260109,CHK-0109-219,2026-01-09 14:11:02,2026-01-09 14:15:00,2026-01-09,2026-01-09,TEH-260109-219,ORD-260109-219,RS-120X200-GY,1200,2000,MAT-016,Frame,1,MATP-013,Panel,1,1,1,0,2,
260109,CHK-0109-220,2026-01-09 14:16:36,2026-01-09 14:20:41,2026-01-09,2026-01-09,TEH-260109-220,ORD-260109-220,RS-120X200-GY,1200,2000,MAT-017,Frame,1,MATP-014,Panel,1,1,1,0,2,
260109,CHK-0109-221,2026-01-09 14:18:12,2026-01-09 14:22:28,2026-01-09,2026-01-09,TEH-260109-221,ORD-260109-221,RS-110X210-WH,1100,2100,MAT-001,Frame,1,MATP-015,Panel,1,1,1,0,2,
260109,CHK-0109-222,2026-01-09 14:15:11,2026-01-09 14:18:36,2026-01-09,2026-01-09,TEH-260109-222,ORD-260109-222,RS-110X210-WH,1100,2100,MAT-002,Frame,1,MATP-016,Panel,1,1,1,0,2,
260109,CHK-0109-223,2026-01-09 14:20:50,2026-01-09 14:25:33,2026-01-09,2026-01-09,TEH-260109-223,ORD-260109-223,RS-90X180-WH,900,1800,MAT-003,Frame,1,MATP-017,Panel,1,1,1,0,2,
260109,CHK-0109-224,2026-01-09 14:22:43,2026-01-09 14:27:03,2026-01-09,2026-01-09,TEH-260109-224,ORD-260109-224,RS-100X190-BK,1000,1900,MAT-004,Frame,1,MATP-018,Panel,1,1,1,0,2,
260109,CHK-0109-225,2026-01-09 14:18:47,2026-01-09 14:22:34,2026-01-09,2026-01-09,TEH-260109-225,ORD-260109-225,RS-90X180-WH,900,1800,MAT-005,Frame,1,MATP-019,Panel,1,1,1,0,2,
260109,CHK-0109-226,2026-01-09 14:25:49,2026-01-09 14:30:13,2026-01-09,2026-01-09,TEH-260109-226,ORD-260109-226,RS-90X180-WH,900,1800,MAT-006,Frame,1,MATP-020,Panel,1,1,1,0,2,
260109,CHK-0109-227,2026-01-09 14:27:22,2026-01-09 14:31:10,2026-01-09,2026-01-09,TEH-260109-227,ORD-260109-227,RS-120X200-GY,1200,2000,MAT-007,Frame,1,MATP-021,Panel,1,1,1,0,2,
260109,CHK-0109-228,2026-01-09 14:22:56,2026-01-09 14:26:51,2026-01-09,2026-01-09,TEH-260109-228,ORD-260109-228,RS-90X180-WH,900,1800,MAT-008,Frame,1,MATP-022,Panel,1,1,1,0,2,
260109,CHK-0109-229,2026-01-09 14:30:24,2026-01-09 14:34:15,2026-01-09,2026-01-09,TEH-260109-229,ORD-260109-229,RS-90X180-WH,900,1800,MAT-009,Frame,1,MATP-023,Panel,1,1,1,0,2,
260109,CHK-0109-230,2026-01-09 14:31:20,2026-01-09 14:35:07,2026-01-09,2026-01-09,TEH-260109-230,ORD-260109-230,VB-60-90X160-BR,900,1600,MAT-010,Frame,1,MATP-001,Panel,1,1,1,0,2,
260109,CHK-0109-231,2026-01-09 14:27:01,2026-01-09 14:31:12,2026-01-09,2026-01-09,TEH-260109-231,ORD-260109-231,RS-90X180-WH,900,1800,MAT-011,Frame,1,MATP-002,Panel,1,1,1,0,2,
260109,CHK-0109-232,2026-01-09 14:34:20,2026-01-09 14:38:50,2026-01-09,2026-01-09,TEH-260109-232,ORD-260109-232,RS-120X200-GY,1200,2000,MAT-012,Frame,1,MATP-003,Panel,1,1,1,0,2,
260109,CHK-0109-233,2026-01-09 14:35:25,2026-01-09 14:38:25,2026-01-09,2026-01-09,TEH-260109-233,ORD-260109-233,RS-100X190-BK,1000,1900,MAT-013,Frame,1,MATP-004,Panel,1,1,1,0,2,
260109,CHK-0109-234,2026-01-09 14:31:24,2026-01-09 14:34:54,2026-01-09,2026-01-09,TEH-260109-234,ORD-260109-234,VB-60-90X160-BR,900,1600,MAT-014,Frame,1,MATP-005,Panel,1,1,1,0,2,
260109,CHK-0109-235,2026-01-09 14:39:05,2026-01-09 14:43:11,2026-01-09,2026-01-09,TEH-260109-235,ORD-260109-235,RS-110X210-WH,1100,2100,MAT-015,Frame,1,MATP-006,Panel,1,1,1,0,2,
260109,CHK-0109-236,2026-01-09 14:38:34,2026-01-09 14:42:46,2026-01-09,2026-01-09,TEH-260109-236,ORD-260109-236,VB-60-90X160-BR,900,1600,MAT-016,Frame,1,MATP-007,Panel,1,1,1,0,2,
260109,CHK-0109-237,2026-01-09 14:35:10,2026-01-09 14:39:21,2026-01-09,2026-01-09,TEH-260109-237,ORD-260109-237,RS-100X190-BK,1000,1900,MAT-017,Frame,1,MATP-008,Panel,1,1,1,0,2,
260109,CHK-0109-238,2026-01-09 14:43:28,2026-01-09 14:47:08,2026-01-09,2026-01-09,TEH-260109-238,ORD-260109-238,RS-90X180-WH,900,1800,MAT-001,Frame,1,MATP-009,Panel,1,1,1,0,2,
260109,CHK-0109-239,2026-01-09 14:42:53,2026-01-09 14:46:47,2026-01-09,2026-01-09,TEH-260109-239,ORD-260109-239,RS-110X210-WH,1100,2100,MAT-002,Frame,1,MATP-010,Panel,1,1,1,0,2,
260109,CHK-0109-240,2026-01-09 14:39:47,2026-01-09 14:43:44,2026-01-09,2026-01-09,TEH-260109-240,ORD-260109-240,RS-120X200-GY,1200,2000,MAT-003,Frame,1,MATP-011,Panel,1,1,1,0,2,
260109,CHK-0109-241,2026-01-09 14:47:31,2026-01-09 14:51:16,2026-01-09,2026-01-09,TEH-260109-241,ORD-260109-241,VB-60-90X160-BR,900,1600,MAT-004,Frame,1,MATP-012,Panel,1,1,1,0,2,
260109,CHK-0109-242,2026-01-09 14:46:53,2026-01-09 14:51:38,2026-01-09,2026-01-09,TEH-260109-242,ORD-260109-242,RS-90X180-WH,900,1800,MAT-005,Frame,1,MATP-013,Panel,1,1,1,0,2,
260109,CHK-0109-243,2026-01-09 14:44:07,2026-01-09 14:48:21,2026-01-09,2026-01-09,TEH-260109-243,ORD-260109-243,VB-50-80X150-IV,800,1500,MAT-006,Frame,1,MATP-014,Panel,1,1,1,0,2,
260109,CHK-0109-244,2026-01-09 14:51:31,2026-01-09 14:56:13,2026-01-09,2026-01-09,TEH-260109-244,ORD-260109-244,RS-110X210-WH,1100,2100,MAT-007,Frame,1,MATP-015,Panel,1,1,1,0,2,
260109,CHK-0109-245,2026-01-09 14:51:52,2026-01-09 14:56:03,2026-01-09,2026-01-09,TEH-260109-245,ORD-260109-245,VB-60-90X160-BR,900,1600,MAT-008,Frame,1,MATP-016,Panel,1,1,1,0,2,
260109,CHK-0109-246,2026-01-09 14:48:42,2026-01-09 14:52:40,2026-01-09,2026-01-09,TEH-260109-246,ORD-260109-246,VB-50-80X150-IV,800,1500,MAT-009,Frame,1,MATP-017,Panel,1,1,1,0,2,
260109,CHK-0109-247,2026-01-09 14:56:31,2026-01-09 15:00:38,2026-01-09,2026-01-09,TEH-260109-247,ORD-260109-247,RS-100X190-BK,1000,1900,MAT-010,Frame,1,MATP-018,Panel,1,1,1,0,2,
260109,CHK-0109-248,2026-01-09 14:56:16,2026-01-09 14:59:57,2026-01-09,2026-01-09,TEH-260109-248,ORD-260109-248,RS-110X210-WH,1100,2100,MAT-011,Frame,1,MATP-019,Panel,1,1,1,0,2,
260109,CHK-0109-249,2026-01-09 14:52:59,2026-01-09 14:56:17,2026-01-09,2026-01-09,TEH-260109-249,ORD-260109-249,VB-60-90X160-BR,900,1600,MAT-012,Frame,1,MATP-020,Panel,1,1,1,0,2,
260109,CHK-0109-250,2026-01-09 15:00:49,2026-01-09 15:03:55,2026-01-09,2026-01-09,TEH-260109-250,ORD-260109-250,RS-110X210-WH,1100,2100,MAT-013,Frame,1,MATP-021,Panel,1,1,1,0,2,
260109,CHK-0109-251,2026-01-09 15:00:14,2026-01-09 15:04:02,2026-01-09,2026-01-09,TEH-260109-251,ORD-260109-251,RS-110X210-WH,1100,2100,MAT-014,Frame,1,MATP-022,Panel,1,1,1,0,2,
260109,CHK-0109-252,2026-01-09 14:56:37,2026-01-09 15:00:46,2026-01-09,2026-01-09,TEH-260109-252,ORD-260109-252,VB-60-90X160-BR,900,1600,MAT-015,Frame,1,MATP-023,Panel,1,1,1,0,2,
260109,CHK-0109-253,2026-01-09 15:04:14,2026-01-09 15:07:39,2026-01-09,2026-01-09,TEH-260109-253,ORD-260109-253,RS-120X200-GY,1200,2000,MAT-016,Frame,1,MATP-001,Panel,1,1,1,0,2,
260109,CHK-0109-254,2026-01-09 15:04:30,2026-01-09 15:09:10,2026-01-09,2026-01-09,TEH-260109-254,ORD-260109-254,RS-90X180-WH,900,1800,MAT-017,Frame,1,MATP-002,Panel,1,1,1,0,2,
260109,CHK-0109-255,2026-01-09 15:00:56,2026-01-09 15:05:16,2026-01-09,2026-01-09,TEH-260109-255,ORD-260109-255,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MATP-003,Panel,1,1,1,0,2,
260109,CHK-0109-256,2026-01-09 15:07:49,2026-01-09 15:12:25,2026-01-09,2026-01-09,TEH-260109-256,ORD-260109-256,RS-110X210-WH,1100,2100,MAT-002,Frame,1,MATP-004,Panel,1,1,1,0,2,
260109,CHK-0109-257,2026-01-09 15:09:35,2026-01-09 15:12:59,2026-01-09,2026-01-09,TEH-260109-257,ORD-260109-257,RS-110X210-WH,1100,2100,MAT-003,Frame,1,MATP-005,Panel,1,1,1,0,2,
260109,CHK-0109-258,2026-01-09 15:05:23,2026-01-09 15:09:28,2026-01-09,2026-01-09,TEH-260109-258,ORD-260109-258,VB-50-80X150-IV,800,1500,MAT-004,Frame,1,MATP-006,Panel,1,1,1,0,2,
260109,CHK-0109-259,2026-01-09 15:12:48,2026-01-09 15:16:38,2026-01-09,2026-01-09,TEH-260109-259,ORD-260109-259,RS-110X210-WH,1100,2100,MAT-005,Frame,1,MATP-007,Panel,1,1,1,0,2,
260109,CHK-0109-260,2026-01-09 15:13:21,2026-01-09 15:16:16,2026-01-09,2026-01-09,TEH-260109-260,ORD-260109-260,VB-50-80X150-IV,800,1500,MAT-006,Frame,1,MATP-008,Panel,1,1,1,0,2,
260109,CHK-0109-261,2026-01-09 15:09:39,2026-01-09 15:13:31,2026-01-09,2026-01-09,TEH-260109-261,ORD-260109-261,RS-100X190-BK,1000,1900,MAT-007,Frame,1,MATP-009,Panel,1,1,1,0,2,
260109,CHK-0109-262,2026-01-09 15:16:51,2026-01-09 15:20:13,2026-01-09,2026-01-09,TEH-260109-262,ORD-260109-262,RS-100X190-BK,1000,1900,MAT-008,Frame,1,MATP-010,Panel,1,1,1,0,2,
260109,CHK-0109-263,2026-01-09 15:16:26,2026-01-09 15:20:14,2026-01-09,2026-01-09,TEH-260109-263,ORD-260109-263,VB-50-80X150-IV,800,1500,MAT-009,Frame,1,MATP-011,Panel,1,1,1,0,2,
260109,CHK-0109-264,2026-01-09 15:13:54,2026-01-09 15:17:50,2026-01-09,2026-01-09,TEH-260109-264,ORD-260109-264,RS-110X210-WH,1100,2100,MAT-010,Frame,1,MATP-012,Panel,1,1,1,0,2,
260109,CHK-0109-265,2026-01-09 15:20:33,2026-01-09 15:24:00,2026-01-09,2026-01-09,TEH-260109-265,ORD-260109-265,RS-110X210-WH,1100,2100,MAT-011,Frame,1,MATP-013,Panel,1,1,1,0,2,
260109,CHK-0109-266,2026-01-09 15:20:44,2026-01-09 15:24:03,2026-01-09,2026-01-09,TEH-260109-266,ORD-260109-266,VB-50-80X150-IV,800,1500,MAT-012,Frame,1,MATP-014,Panel,1,1,1,0,2,
260109,CHK-0109-267,2026-01-09 15:18:02,2026-01-09 15:22:22,2026-01-09,2026-01-09,TEH-260109-267,ORD-260109-267,VB-60-90X160-BR,900,1600,MAT-013,Frame,1,MATP-015,Panel,1,1,1,0,2,
260109,CHK-0109-268,2026-01-09 15:24:29,2026-01-09 15:29:02,2026-01-09,2026-01-09,TEH-260109-268,ORD-260109-268,RS-90X180-WH,900,1800,MAT-014,Frame,1,MATP-016,Panel,1,1,1,0,2,
260109,CHK-0109-269,2026-01-09 15:24:25,2026-01-09 15:27:52,2026-01-09,2026-01-09,TEH-260109-269,ORD-260109-269,RS-100X190-BK,1000,1900,MAT-015,Frame,1,MATP-017,Panel,1,1,1,0,2,
260109,CHK-0109-270,2026-01-09 15:22:34,2026-01-09 15:26:25,2026-01-09,2026-01-09,TEH-260109-270,ORD-260109-270,RS-100X190-BK,1000,1900,MAT-016,Frame,1,MATP-018,Panel,1,1,1,0,2,
260109,CHK-0109-271,2026-01-09 15:29:12,2026-01-09 15:32:52,2026-01-09,2026-01-09,TEH-260109-271,ORD-260109-271,VB-50-80X150-IV,800,1500,MAT-017,Frame,1,MATP-019,Panel,1,1,1,0,2,
260109,CHK-0109-272,2026-01-09 15:28:14,2026-01-09 15:32:19,2026-01-09,2026-01-09,TEH-260109-272,ORD-260109-272,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MATP-020,Panel,1,1,1,0,2,
260113,CHK-0113-001,2026-01-13 08:00:00,2026-01-13 08:04:39,2026-01-13,2026-01-13,TEH-260113-001,ORD-260113-001,VB-60-90X160-BR,900,1600,MAT-002,Frame,1,MATP-002,Panel,1,1,1,0,2,
260113,CHK-0113-002,2026-01-13 08:00:00,2026-01-13 08:03:22,2026-01-13,2026-01-13,TEH-260113-002,ORD-260113-002,RS-110X210-WH,1100,2100,MAT-003,Frame,1,MATP-003,Panel,1,1,1,0,2,
260113,CHK-0113-003,2026-01-13 08:00:00,2026-01-13 08:04:01,2026-01-13,2026-01-13,TEH-260113-003,ORD-260113-003,VB-50-80X150-IV,800,1500,MAT-004,Frame,1,MATP-004,Panel,1,1,1,0,2,
260113,CHK-0113-004,2026-01-13 08:04:44,2026-01-13 08:08:28,2026-01-13,2026-01-13,TEH-260113-004,ORD-260113-004,VB-50-80X150-IV,800,1500,MAT-005,Frame,1,MATP-005,Panel,1,1,1,0,2,
260113,CHK-0113-005,2026-01-13 08:03:44,2026-01-13 08:07:25,2026-01-13,2026-01-13,TEH-260113-005,ORD-260113-005,RS-120X200-GY,1200,2000,MAT-006,Frame,1,MATP-006,Panel,1,1,1,0,2,
260113,CHK-0113-006,2026-01-13 08:04:29,2026-01-13 08:08:20,2026-01-13,2026-01-13,TEH-260113-006,ORD-260113-006,VB-60-90X160-BR,900,1600,MAT-007,Frame,1,MATP-007,Panel,1,1,1,0,2,
260113,CHK-0113-007,2026-01-13 08:08:36,2026-01-13 08:12:37,2026-01-13,2026-01-13,TEH-260113-007,ORD-260113-007,RS-100X190-BK,1000,1900,MAT-008,Frame,1,MATP-008,Panel,1,1,1,0,2,
260113,CHK-0113-008,2026-01-13 08:07:44,2026-01-13 08:12:07,2026-01-13,2026-01-13,TEH-260113-008,ORD-260113-008,RS-120X200-GY,1200,2000,MAT-009,Frame,1,MATP-009,Panel,1,1,1,0,2,
260113,CHK-0113-009,2026-01-13 08:08:40,2026-01-13 08:12:22,2026-01-13,2026-01-13,TEH-260113-009,ORD-260113-009,RS-90X180-WH,900,1800,MAT-010,Frame,1,MATP-010,Panel,1,1,1,0,2,
260113,CHK-0113-010,2026-01-13 08:12:49,2026-01-13 08:16:51,2026-01-13,2026-01-13,TEH-260113-010,ORD-260113-010,VB-60-90X160-BR,900,1600,MAT-011,Frame,1,MATP-011,Panel,1,1,1,0,2,
260113,CHK-0113-011,2026-01-13 08:12:37,2026-01-13 08:16:33,2026-01-13,2026-01-13,TEH-260113-011,ORD-260113-011,RS-110X210-WH,1100,2100,MAT-012,Frame,1,MATP-012,Panel,1,1,1,0,2,
260113,CHK-0113-012,2026-01-13 08:12:31,2026-01-13 08:16:21,2026-01-13,2026-01-13,TEH-260113-012,ORD-260113-012,VB-50-80X150-IV,800,1500,MAT-013,Frame,1,MATP-013,Panel,1,1,1,0,2,
260113,CHK-0113-013,2026-01-13 08:17:20,2026-01-13 08:21:29,2026-01-13,2026-01-13,TEH-260113-013,ORD-260113-013,VB-60-90X160-BR,900,1600,MAT-014,Frame,1,MATP-014,Panel,1,1,1,0,2,
260113,CHK-0113-014,2026-01-13 08:16:38,2026-01-13 08:20:52,2026-01-13,2026-01-13,TEH-260113-014,ORD-260113-014,RS-100X190-BK,1000,1900,MAT-015,Frame,1,MATP-015,Panel,1,1,1,0,2,
260113,CHK-0113-015,2026-01-13 08:16:47,2026-01-13 08:21:17,2026-01-13,2026-01-13,TEH-260113-015,ORD-260113-015,RS-90X180-WH,900,1800,MAT-016,Frame,1,MATP-016,Panel,1,1,1,0,2,
260113,CHK-0113-016,2026-01-13 08:21:39,2026-01-13 08:26:19,2026-01-13,2026-01-13,TEH-260113-016,ORD-260113-016,VB-60-90X160-BR,900,1600,MAT-017,Frame,1,MATP-017,Panel,1,1,1,0,2,
260113,CHK-0113-017,2026-01-13 08:21:07,2026-01-13 08:26:09,2026-01-13,2026-01-13,TEH-260113-017,ORD-260113-017,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MATP-018,Panel,1,1,1,0,2,
260113,CHK-0113-018,2026-01-13 08:21:43,2026-01-13 08:25:15,2026-01-13,2026-01-13,TEH-260113-018,ORD-260113-018,RS-120X200-GY,1200,2000,MAT-002,Frame,1,MATP-019,Panel,1,1,1,0,2,
260113,CHK-0113-019,2026-01-13 08:26:45,2026-01-13 08:31:16,2026-01-13,2026-01-13,TEH-260113-019,ORD-260113-019,RS-110X210-WH,1100,2100,MAT-003,Frame,1,MATP-020,Panel,1,1,1,0,2,
260113,CHK-0113-020,2026-01-13 08:26:35,2026-01-13 08:31:08,2026-01-13,2026-01-13,TEH-260113-020,ORD-260113-020,RS-110X210-WH,1100,2100,MAT-004,Frame,1,MATP-021,Panel,1,1,1,0,2,
260113,CHK-0113-021,2026-01-13 08:25:37,2026-01-13 08:29:22,2026-01-13,2026-01-13,TEH-260113-021,ORD-260113-021,VB-60-90X160-BR,900,1600,MAT-005,Frame,1,MATP-022,Panel,1,1,1,0,2,
260113,CHK-0113-022,2026-01-13 08:31:35,2026-01-13 08:35:40,2026-01-13,2026-01-13,TEH-260113-022,ORD-260113-022,RS-120X200-GY,1200,2000,MAT-006,Frame,1,MATP-023,Panel,1,1,1,0,2,
260113,CHK-0113-023,2026-01-13 08:31:25,2026-01-13 08:35:32,2026-01-13,2026-01-13,TEH-260113-023,ORD-260113-023,RS-110X210-WH,1100,2100,MAT-007,Frame,1,MATP-001,Panel,1,1,1,0,2,
260113,CHK-0113-024,2026-01-13 08:29:45,2026-01-13 08:33:53,2026-01-13,2026-01-13,TEH-260113-024,ORD-260113-024,RS-120X200-GY,1200,2000,MAT-008,Frame,1,MATP-002,Panel,1,1,1,0,2,
260113,CHK-0113-025,2026-01-13 08:36:05,2026-01-13 08:40:01,2026-01-13,2026-01-13,TEH-260113-025,ORD-260113-025,RS-110X210-WH,1100,2100,MAT-009,Frame,1,MATP-003,Panel,1,1,1,0,2,
260113,CHK-0113-026,2026-01-13 08:36:01,2026-01-13 08:39:49,2026-01-13,2026-01-13,TEH-260113-026,ORD-260113-026,RS-100X190-BK,1000,1900,MAT-010,Frame,1,MATP-004,Panel,1,1,1,0,2,
260113,CHK-0113-027,2026-01-13 08:34:16,2026-01-13 08:38:37,2026-01-13,2026-01-13,TEH-260113-027,ORD-260113-027,RS-120X200-GY,1200,2000,MAT-011,Frame,1,MATP-005,Panel,1,1,1,0,2,
260113,CHK-0113-028,2026-01-13 08:40:10,2026-01-13 08:44:04,2026-01-13,2026-01-13,TEH-260113-028,ORD-260113-028,VB-50-80X150-IV,800,1500,MAT-012,Frame,1,MATP-006,Panel,1,1,1,0,2,
260113,CHK-0113-029,2026-01-13 08:40:08,2026-01-13 08:44:04,2026-01-13,2026-01-13,TEH-260113-029,ORD-260113-029,RS-110X210-WH,1100,2100,MAT-013,Frame,1,MATP-007,Panel,1,1,1,0,2,
260113,CHK-0113-030,2026-01-13 08:39:06,2026-01-13 08:43:08,2026-01-13,2026-01-13,TEH-260113-030,ORD-260113-030,RS-120X200-GY,1200,2000,MAT-014,Frame,1,MATP-008,Panel,1,1,1,0,2,
260113,CHK-0113-031,2026-01-13 08:44:27,2026-01-13 08:48:08,2026-01-13,2026-01-13,TEH-260113-031,ORD-260113-031,VB-50-80X150-IV,800,1500,MAT-015,Frame,1,MATP-009,Panel,1,1,1,0,2,
260113,CHK-0113-032,2026-01-13 08:44:26,2026-01-13 08:48:10,2026-01-13,2026-01-13,TEH-260113-032,ORD-260113-032,RS-100X190-BK,1000,1900,MAT-016,Frame,1,MATP-010,Panel,1,1,1,0,2,
260113,CHK-0113-033,2026-01-13 08:43:26,2026-01-13 08:47:13,2026-01-13,2026-01-13,TEH-260113-033,ORD-260113-033,VB-60-90X160-BR,900,1600,MAT-017,Frame,1,MATP-011,Panel,1,1,1,0,2,
260113,CHK-0113-034,2026-01-13 08:48:32,2026-01-13 08:52:43,2026-01-13,2026-01-13,TEH-260113-034,ORD-260113-034,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MATP-012,Panel,1,1,1,0,2,
260113,CHK-0113-035,2026-01-13 08:48:32,2026-01-13 08:52:28,2026-01-13,2026-01-13,TEH-260113-035,ORD-260113-035,RS-100X190-BK,1000,1900,MAT-002,Frame,1,MATP-013,Panel,1,1,1,0,2,
260113,CHK-0113-036,2026-01-13 08:47:18,2026-01-13 08:51:35,2026-01-13,2026-01-13,TEH-260113-036,ORD-260113-036,RS-110X210-WH,1100,2100,MAT-003,Frame,1,MATP-014,Panel,1,1,1,0,2,
260113,CHK-0113-037,2026-01-13 08:52:49,2026-01-13 08:55:52,2026-01-13,2026-01-13,TEH-260113-037,ORD-260113-037,VB-50-80X150-IV,800,1500,MAT-004,Frame,1,MATP-015,Panel,1,1,1,0,2,
260113,CHK-0113-038,2026-01-13 08:52:43,2026-01-13 08:56:48,2026-01-13,2026-01-13,TEH-260113-038,ORD-260113-038,RS-90X180-WH,900,1800,MAT-005,Frame,1,MATP-016,Panel,1,1,1,0,2,
260113,CHK-0113-039,2026-01-13 08:52:02,2026-01-13 08:56:47,2026-01-13,2026-01-13,TEH-260113-039,ORD-260113-039,VB-60-90X160-BR,900,1600,MAT-006,Frame,1,MATP-017,Panel,1,1,1,0,2,
260113,CHK-0113-040,2026-01-13 08:56:20,2026-01-13 08:59:49,2026-01-13,2026-01-13,TEH-260113-040,ORD-260113-040,RS-120X200-GY,1200,2000,MAT-007,Frame,1,MATP-018,Panel,1,1,1,0,2,
