production_date_yymmdd,check_no,qr_read_ts,all_clear_ts,production_date,packing_date,tehai_no,order_no,product_name,width_mm,height_mm,material_code1,material_name1,material_qty1,material_code2,material_name2,material_qty2,qr_clear_count,initial_clear_count,forced_clear_count,material_pick_count,error_code
260107,CHK-260107173,2026-01-07 13:30:30,2026-01-07 13:36:56,2026-01-07,2026-01-07,TEH-260107173,ORD-260107-173,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260107,CHK-260107174,2026-01-07 13:37:03,2026-01-07 13:43:49,2026-01-07,2026-01-07,TEH-260107174,ORD-260107-174,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260107,CHK-260107176,2026-01-07 13:44:07,2026-01-07 13:51:45,2026-01-07,2026-01-07,TEH-260107176,ORD-260107-176,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260107,CHK-260107187,2026-01-07 13:52:03,2026-01-07 13:58:26,2026-01-07,2026-01-07,TEH-260107187,ORD-260107-187,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260107,CHK-260107190,2026-01-07 13:58:38,2026-01-07 14:05:40,2026-01-07,2026-01-07,TEH-260107190,ORD-260107-190,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260107,CHK-260107194,2026-01-07 14:05:51,2026-01-07 14:13:28,2026-01-07,2026-01-07,TEH-260107194,ORD-260107-194,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260107,CHK-260107202,2026-01-07 14:13:37,2026-01-07 14:20:59,2026-01-07,2026-01-07,TEH-260107202,ORD-260107-202,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260107,CHK-260107214,2026-01-07 14:21:18,2026-01-07 14:28:13,2026-01-07,2026-01-07,TEH-260107214,ORD-260107-214,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260107,CHK-260107218,2026-01-07 14:28:31,2026-01-07 14:35:33,2026-01-07,2026-01-07,TEH-260107218,ORD-260107-218,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260107,CHK-260107219,2026-01-07 14:35:50,2026-01-07 14:43:09,2026-01-07,2026-01-07,TEH-260107219,ORD-260107-219,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260107,CHK-260107224,2026-01-07 14:43:27,2026-01-07 14:51:05,2026-01-07,2026-01-07,TEH-260107224,ORD-260107-224,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260107,CHK-260107225,2026-01-07 14:51:25,2026-01-07 14:58:24,2026-01-07,2026-01-07,TEH-260107225,ORD-260107-225,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260107,CHK-260107232,2026-01-07 14:58:43,2026-01-07 15:05:41,2026-01-07,2026-01-07,TEH-260107232,ORD-260107-232,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108005,2026-01-08 08:22:50,2026-01-08 08:29:26,2026-01-08,2026-01-08,TEH-260108005,ORD-260108-005,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108011,2026-01-08 08:29:46,2026-01-08 08:36:13,2026-01-08,2026-01-08,TEH-260108011,ORD-260108-011,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108014,2026-01-08 08:36:32,2026-01-08 08:44:04,2026-01-08,2026-01-08,TEH-260108014,ORD-260108-014,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108015,2026-01-08 08:44:19,2026-01-08 08:50:44,2026-01-08,2026-01-08,TEH-260108015,ORD-260108-015,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108028,2026-01-08 08:51:02,2026-01-08 08:57:25,2026-01-08,2026-01-08,TEH-260108028,ORD-260108-028,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108044,2026-01-08 09:10:36,2026-01-08 09:18:31,2026-01-08,2026-01-08,TEH-260108044,ORD-260108-044,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108052,2026-01-08 09:21:07,2026-01-08 09:27:38,2026-01-08,2026-01-08,TEH-260108052,ORD-260108-052,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108054,2026-01-08 09:27:54,2026-01-08 09:34:51,2026-01-08,2026-01-08,TEH-260108054,ORD-260108-054,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108059,2026-01-08 09:35:00,2026-01-08 09:41:58,2026-01-08,2026-01-08,TEH-260108059,ORD-260108-059,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108063,2026-01-08 09:42:04,2026-01-08 09:49:47,2026-01-08,2026-01-08,TEH-260108063,ORD-260108-063,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108065,2026-01-08 09:49:59,2026-01-08 09:56:56,2026-01-08,2026-01-08,TEH-260108065,ORD-260108-065,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108071,2026-01-08 09:57:12,2026-01-08 10:03:52,2026-01-08,2026-01-08,TEH-260108071,ORD-260108-071,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108081,2026-01-08 10:04:03,2026-01-08 10:10:52,2026-01-08,2026-01-08,TEH-260108081,ORD-260108-081,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108084,2026-01-08 10:11:11,2026-01-08 10:18:12,2026-01-08,2026-01-08,TEH-260108084,ORD-260108-084,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108093,2026-01-08 10:18:18,2026-01-08 10:25:23,2026-01-08,2026-01-08,TEH-260108093,ORD-260108-093,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108097,2026-01-08 10:25:41,2026-01-08 10:33:23,2026-01-08,2026-01-08,TEH-260108097,ORD-260108-097,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108098,2026-01-08 10:33:38,2026-01-08 10:40:59,2026-01-08,2026-01-08,TEH-260108098,ORD-260108-098,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108099,2026-01-08 10:41:10,2026-01-08 10:49:07,2026-01-08,2026-01-08,TEH-260108099,ORD-260108-099,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108103,2026-01-08 10:49:15,2026-01-08 10:55:51,2026-01-08,2026-01-08,TEH-260108103,ORD-260108-103,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108104,2026-01-08 10:56:10,2026-01-08 11:03:22,2026-01-08,2026-01-08,TEH-260108104,ORD-260108-104,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108113,2026-01-08 11:03:35,2026-01-08 11:11:06,2026-01-08,2026-01-08,TEH-260108113,ORD-260108-113,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108115,2026-01-08 11:11:19,2026-01-08 11:18:33,2026-01-08,2026-01-08,TEH-260108115,ORD-260108-115,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108116,2026-01-08 11:18:39,2026-01-08 11:25:08,2026-01-08,2026-01-08,TEH-260108116,ORD-260108-116,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108121,2026-01-08 11:25:13,2026-01-08 11:32:49,2026-01-08,2026-01-08,TEH-260108121,ORD-260108-121,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108128,2026-01-08 11:33:06,2026-01-08 11:39:58,2026-01-08,2026-01-08,TEH-260108128,ORD-260108-128,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108136,2026-01-08 11:40:07,2026-01-08 11:46:44,2026-01-08,2026-01-08,TEH-260108136,ORD-260108-136,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108146,2026-01-08 11:46:51,2026-01-08 11:53:47,2026-01-08,2026-01-08,TEH-260108146,ORD-260108-146,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108148,2026-01-08 13:00:00,2026-01-08 13:06:25,2026-01-08,2026-01-08,TEH-260108148,ORD-260108-148,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108149,2026-01-08 13:06:42,2026-01-08 13:13:43,2026-01-08,2026-01-08,TEH-260108149,ORD-260108-149,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108150,2026-01-08 13:13:55,2026-01-08 13:20:52,2026-01-08,2026-01-08,TEH-260108150,ORD-260108-150,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108155,2026-01-08 13:21:09,2026-01-08 13:27:34,2026-01-08,2026-01-08,TEH-260108155,ORD-260108-155,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108156,2026-01-08 13:27:43,2026-01-08 13:34:21,2026-01-08,2026-01-08,TEH-260108156,ORD-260108-156,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108160,2026-01-08 13:34:37,2026-01-08 13:42:05,2026-01-08,2026-01-08,TEH-260108160,ORD-260108-160,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108171,2026-01-08 13:42:21,2026-01-08 13:49:09,2026-01-08,2026-01-08,TEH-260108171,ORD-260108-171,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108173,2026-01-08 13:49:16,2026-01-08 13:56:08,2026-01-08,2026-01-08,TEH-260108173,ORD-260108-173,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108175,2026-01-08 13:56:27,2026-01-08 14:02:59,2026-01-08,2026-01-08,TEH-260108175,ORD-260108-175,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108181,2026-01-08 14:03:06,2026-01-08 14:10:35,2026-01-08,2026-01-08,TEH-260108181,ORD-260108-181,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108182,2026-01-08 14:10:47,2026-01-08 14:17:41,2026-01-08,2026-01-08,TEH-260108182,ORD-260108-182,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108191,2026-01-08 14:17:56,2026-01-08 14:25:14,2026-01-08,2026-01-08,TEH-260108191,ORD-260108-191,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108193,2026-01-08 14:25:33,2026-01-08 14:32:11,2026-01-08,2026-01-08,TEH-260108193,ORD-260108-193,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108203,2026-01-08 14:32:18,2026-01-08 14:38:53,2026-01-08,2026-01-08,TEH-260108203,ORD-260108-203,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108209,2026-01-08 14:39:06,2026-01-08 14:47:01,2026-01-08,2026-01-08,TEH-260108209,ORD-260108-209,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108211,2026-01-08 14:47:15,2026-01-08 14:54:17,2026-01-08,2026-01-08,TEH-260108211,ORD-260108-211,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260108,CHK-260108218,2026-01-08 14:54:37,2026-01-08 15:01:23,2026-01-08,2026-01-08,TEH-260108218,ORD-260108-218,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109010,2026-01-09 08:19:58,2026-01-09 08:27:32,2026-01-09,2026-01-09,TEH-260109010,ORD-260109-010,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109018,2026-01-09 08:38:33,2026-01-09 08:46:19,2026-01-09,2026-01-09,TEH-260109018,ORD-260109-018,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109019,2026-01-09 08:46:36,2026-01-09 08:53:29,2026-01-09,2026-01-09,TEH-260109019,ORD-260109-019,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109022,2026-01-09 08:53:36,2026-01-09 09:00:19,2026-01-09,2026-01-09,TEH-260109022,ORD-260109-022,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109026,2026-01-09 09:00:28,2026-01-09 09:07:42,2026-01-09,2026-01-09,TEH-260109026,ORD-260109-026,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109027,2026-01-09 09:07:48,2026-01-09 09:14:32,2026-01-09,2026-01-09,TEH-260109027,ORD-260109-027,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109046,2026-01-09 09:15:56,2026-01-09 09:22:36,2026-01-09,2026-01-09,TEH-260109046,ORD-260109-046,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109052,2026-01-09 09:22:52,2026-01-09 09:29:18,2026-01-09,2026-01-09,TEH-260109052,ORD-260109-052,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109053,2026-01-09 09:29:26,2026-01-09 09:36:13,2026-01-09,2026-01-09,TEH-260109053,ORD-260109-053,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109061,2026-01-09 09:36:55,2026-01-09 09:43:15,2026-01-09,2026-01-09,TEH-260109061,ORD-260109-061,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109068,2026-01-09 09:44:36,2026-01-09 09:51:32,2026-01-09,2026-01-09,TEH-260109068,ORD-260109-068,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109073,2026-01-09 09:51:50,2026-01-09 09:59:18,2026-01-09,2026-01-09,TEH-260109073,ORD-260109-073,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109074,2026-01-09 09:59:31,2026-01-09 10:06:48,2026-01-09,2026-01-09,TEH-260109074,ORD-260109-074,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109079,2026-01-09 10:07:04,2026-01-09 10:14:48,2026-01-09,2026-01-09,TEH-260109079,ORD-260109-079,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109084,2026-01-09 10:15:02,2026-01-09 10:22:25,2026-01-09,2026-01-09,TEH-260109084,ORD-260109-084,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109085,2026-01-09 10:22:32,2026-01-09 10:28:53,2026-01-09,2026-01-09,TEH-260109085,ORD-260109-085,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109088,2026-01-09 10:28:59,2026-01-09 10:35:43,2026-01-09,2026-01-09,TEH-260109088,ORD-260109-088,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109094,2026-01-09 10:36:03,2026-01-09 10:43:00,2026-01-09,2026-01-09,TEH-260109094,ORD-260109-094,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109102,2026-01-09 10:43:10,2026-01-09 10:49:36,2026-01-09,2026-01-09,TEH-260109102,ORD-260109-102,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109106,2026-01-09 10:49:56,2026-01-09 10:56:23,2026-01-09,2026-01-09,TEH-260109106,ORD-260109-106,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109107,2026-01-09 10:56:33,2026-01-09 11:04:26,2026-01-09,2026-01-09,TEH-260109107,ORD-260109-107,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109111,2026-01-09 11:04:31,2026-01-09 11:11:22,2026-01-09,2026-01-09,TEH-260109111,ORD-260109-111,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109116,2026-01-09 11:11:31,2026-01-09 11:18:00,2026-01-09,2026-01-09,TEH-260109116,ORD-260109-116,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109120,2026-01-09 11:18:13,2026-01-09 11:25:01,2026-01-09,2026-01-09,TEH-260109120,ORD-260109-120,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109123,2026-01-09 11:25:16,2026-01-09 11:32:32,2026-01-09,2026-01-09,TEH-260109123,ORD-260109-123,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109126,2026-01-09 11:32:41,2026-01-09 11:39:33,2026-01-09,2026-01-09,TEH-260109126,ORD-260109-126,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109131,2026-01-09 11:39:46,2026-01-09 11:46:14,2026-01-09,2026-01-09,TEH-260109131,ORD-260109-131,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109137,2026-01-09 11:46:20,2026-01-09 11:53:45,2026-01-09,2026-01-09,TEH-260109137,ORD-260109-137,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109140,2026-01-09 13:00:00,2026-01-09 13:06:21,2026-01-09,2026-01-09,TEH-260109140,ORD-260109-140,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109145,2026-01-09 13:06:34,2026-01-09 13:13:09,2026-01-09,2026-01-09,TEH-260109145,ORD-260109-145,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109155,2026-01-09 13:13:27,2026-01-09 13:20:19,2026-01-09,2026-01-09,TEH-260109155,ORD-260109-155,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109158,2026-01-09 13:20:37,2026-01-09 13:27:29,2026-01-09,2026-01-09,TEH-260109158,ORD-260109-158,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109162,2026-01-09 13:27:34,2026-01-09 13:34:40,2026-01-09,2026-01-09,TEH-260109162,ORD-260109-162,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109163,2026-01-09 13:34:47,2026-01-09 13:41:33,2026-01-09,2026-01-09,TEH-260109163,ORD-260109-163,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109167,2026-01-09 13:41:38,2026-01-09 13:48:08,2026-01-09,2026-01-09,TEH-260109167,ORD-260109-167,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109169,2026-01-09 13:48:23,2026-01-09 13:55:26,2026-01-09,2026-01-09,TEH-260109169,ORD-260109-169,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109170,2026-01-09 13:55:38,2026-01-09 14:03:08,2026-01-09,2026-01-09,TEH-260109170,ORD-260109-170,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109176,2026-01-09 14:03:25,2026-01-09 14:10:47,2026-01-09,2026-01-09,TEH-260109176,ORD-260109-176,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109185,2026-01-09 14:11:07,2026-01-09 14:17:34,2026-01-09,2026-01-09,TEH-260109185,ORD-260109-185,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109186,2026-01-09 14:17:40,2026-01-09 14:25:23,2026-01-09,2026-01-09,TEH-260109186,ORD-260109-186,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109199,2026-01-09 14:25:38,2026-01-09 14:33:05,2026-01-09,2026-01-09,TEH-260109199,ORD-260109-199,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109204,2026-01-09 14:33:23,2026-01-09 14:40:41,2026-01-09,2026-01-09,TEH-260109204,ORD-260109-204,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109212,2026-01-09 14:40:59,2026-01-09 14:47:26,2026-01-09,2026-01-09,TEH-260109212,ORD-260109-212,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109214,2026-01-09 14:47:43,2026-01-09 14:54:47,2026-01-09,2026-01-09,TEH-260109214,ORD-260109-214,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109217,2026-01-09 14:55:05,2026-01-09 15:01:58,2026-01-09,2026-01-09,TEH-260109217,ORD-260109-217,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109222,2026-01-09 15:02:13,2026-01-09 15:08:40,2026-01-09,2026-01-09,TEH-260109222,ORD-260109-222,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109225,2026-01-09 15:08:52,2026-01-09 15:16:02,2026-01-09,2026-01-09,TEH-260109225,ORD-260109-225,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260109,CHK-260109226,2026-01-09 15:16:20,2026-01-09 15:23:33,2026-01-09,2026-01-09,TEH-260109226,ORD-260109-226,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260113,CHK-260113016,2026-01-13 08:28:45,2026-01-13 08:35:05,2026-01-13,2026-01-13,TEH-260113016,ORD-260113-016,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260113,CHK-260113018,2026-01-13 08:35:10,2026-01-13 08:42:56,2026-01-13,2026-01-13,TEH-260113018,ORD-260113-018,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260113,CHK-260113026,2026-01-13 08:45:36,2026-01-13 08:52:23,2026-01-13,2026-01-13,TEH-260113026,ORD-260113-026,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260113,CHK-260113039,2026-01-13 09:00:37,2026-01-13 09:06:52,2026-01-13,2026-01-13,TEH-260113039,ORD-260113-039,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260113,CHK-260113043,2026-01-13 09:12:47,2026-01-13 09:19:16,2026-01-13,2026-01-13,TEH-260113043,ORD-260113-043,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260113,CHK-260113045,2026-01-13 09:19:26,2026-01-13 09:26:05,2026-01-13,2026-01-13,TEH-260113045,ORD-260113-045,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260113,CHK-260113048,2026-01-13 09:26:24,2026-01-13 09:33:08,2026-01-13,2026-01-13,TEH-260113048,ORD-260113-048,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260113,CHK-260113051,2026-01-13 09:33:25,2026-01-13 09:40:21,2026-01-13,2026-01-13,TEH-260113051,ORD-260113-051,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260113,CHK-260113052,2026-01-13 09:40:26,2026-01-13 09:47:35,2026-01-13,2026-01-13,TEH-260113052,ORD-260113-052,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260113,CHK-260113055,2026-01-13 09:47:51,2026-01-13 09:54:03,2026-01-13,2026-01-13,TEH-260113055,ORD-260113-055,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260113,CHK-260113065,2026-01-13 09:54:10,2026-01-13 10:01:48,2026-01-13,2026-01-13,TEH-260113065,ORD-260113-065,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260113,CHK-260113071,2026-01-13 10:01:56,2026-01-13 10:08:53,2026-01-13,2026-01-13,TEH-260113071,ORD-260113-071,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260113,CHK-260113073,2026-01-13 10:09:08,2026-01-13 10:15:19,2026-01-13,2026-01-13,TEH-260113073,ORD-260113-073,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
